Host	Virus	HostTaxID	VirusTaxID	HostNCBIResolved	VirusNCBIResolved	ICTVRatified	HostGenus	HostFamily	HostOrder	HostClass	HostOriginal	VirusGenus	VirusFamily	VirusOrder	VirusClass	VirusOriginal	HostFlagID	DetectionMethod	DetectionOriginal	Database	DatabaseVersion	PublicationYear	ReferenceText	PMID	ReleaseYear	ReleaseMonth	ReleaseDay	CollectionYear	CollectionMonth	CollectionDay	AssocID	DatabaseDOI	NCBIAccession
gallus gallus	avian coronavirus	9031	694014	TRUE	TRUE	TRUE	gallus	phasianidae	galliformes	aves	Gallus gallus	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2006	5	6						DQ472165.1, DQ472166.1, DQ472167.1, DQ472168.1
gallus gallus	avian coronavirus	9031	694014	TRUE	TRUE	TRUE	gallus	phasianidae	galliformes	aves	Gallus gallus	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2006	7	22						DQ674739.1
gallus gallus	avian coronavirus	9031	694014	TRUE	TRUE	TRUE	gallus	phasianidae	galliformes	aves	Gallus gallus	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2006	9	1						AM262512.1, AM262513.1, AM262514.1, AM262515.1, AM262516.1, AM262517.1, AM262518.1, AM262519.1, AM262520.1, AM262521.1
gallus gallus	avian coronavirus	9031	694014	TRUE	TRUE	TRUE	gallus	phasianidae	galliformes	aves	Gallus gallus	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2007	1	16						EF186232.1, EF186233.1
gallus gallus	avian coronavirus	9031	694014	TRUE	TRUE	TRUE	gallus	phasianidae	galliformes	aves	Gallus gallus	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2007	10	21						EU200779.1
gallus gallus	avian coronavirus	9031	694014	TRUE	TRUE	TRUE	gallus	phasianidae	galliformes	aves	Gallus gallus	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2007	2	4						EF213558.1, EF213559.1, EF213560.1, EF213561.1, EF213562.1, EF213563.1, EF213564.1, EF213565.1, EF213566.1, EF213567.1, EF213568.1, EF213569.1, EF213570.1, EF213571.1, EF213572.1, EF213573.1, EF213574.1, EF213575.1, EF213576.1, EF213577.1, EF213578.1, EF213579.1, EF213580.1, EF213581.1, EF213582.1
gallus gallus	avian coronavirus	9031	694014	TRUE	TRUE	TRUE	gallus	phasianidae	galliformes	aves	Gallus gallus	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2007	5	16						EF544158.1, EF544159.1, EF544160.1, EF544161.1, EF544162.1, EF544163.1, EF544164.1, EF544165.1, EF544166.1, EF544167.1, EF544168.1
gallus gallus	avian coronavirus	9031	694014	TRUE	TRUE	TRUE	gallus	phasianidae	galliformes	aves	Gallus gallus	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2007	9	1						EU086600.1
gallus gallus	avian coronavirus	9031	694014	TRUE	TRUE	TRUE	gallus	phasianidae	galliformes	aves	Gallus gallus	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2008	10	6	2008	4				FJ210647.1
gallus gallus	avian coronavirus	9031	694014	TRUE	TRUE	TRUE	gallus	phasianidae	galliformes	aves	Gallus gallus	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2008	11	25	2007	10				FJ426564.1
gallus gallus	avian coronavirus	9031	694014	TRUE	TRUE	TRUE	gallus	phasianidae	galliformes	aves	Gallus gallus	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2008	11	25	2008	8				FJ426565.1
gallus gallus	avian coronavirus	9031	694014	TRUE	TRUE	TRUE	gallus	phasianidae	galliformes	aves	Gallus gallus	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2008	11	26	2008	1				FJ430685.1
gallus gallus	avian coronavirus	9031	694014	TRUE	TRUE	TRUE	gallus	phasianidae	galliformes	aves	Gallus gallus	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2008	11	26	2008	3				FJ430686.1
gallus gallus	avian coronavirus	9031	694014	TRUE	TRUE	TRUE	gallus	phasianidae	galliformes	aves	Gallus gallus	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2008	11	26	2008	4				FJ430687.1
gallus gallus	avian coronavirus	9031	694014	TRUE	TRUE	TRUE	gallus	phasianidae	galliformes	aves	Gallus gallus	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2008	11	26	2008	7				FJ430688.1
gallus gallus	avian coronavirus	9031	694014	TRUE	TRUE	TRUE	gallus	phasianidae	galliformes	aves	Gallus gallus	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2008	11	26	2008	8				FJ430689.1
gallus gallus	avian coronavirus	9031	694014	TRUE	TRUE	TRUE	gallus	phasianidae	galliformes	aves	Gallus gallus	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2008	4	15						EU526388.1
gallus gallus	avian coronavirus	9031	694014	TRUE	TRUE	TRUE	gallus	phasianidae	galliformes	aves	Gallus gallus	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2008	5	28	2006	6				EU694402.1
gallus gallus	avian coronavirus	9031	694014	TRUE	TRUE	TRUE	gallus	phasianidae	galliformes	aves	Gallus gallus	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2008	5	6	2007	5				EU650418.1
gallus gallus	avian coronavirus	9031	694014	TRUE	TRUE	TRUE	gallus	phasianidae	galliformes	aves	Gallus gallus	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2008	6	9	2003					EU714034.1
gallus gallus	avian coronavirus	9031	694014	TRUE	TRUE	TRUE	gallus	phasianidae	galliformes	aves	Gallus gallus	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2008	7	30	2006	12				EU857816.1
gallus gallus	avian coronavirus	9031	694014	TRUE	TRUE	TRUE	gallus	phasianidae	galliformes	aves	Gallus gallus	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2008	7	31						EU031525.1, EU031526.1, EU031527.1, EU031528.1, EU031529.1, EU031530.1, EU031531.1
gallus gallus	avian coronavirus	9031	694014	TRUE	TRUE	TRUE	gallus	phasianidae	galliformes	aves	Gallus gallus	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2008	8	20	2006	2				EU889030.1
gallus gallus	avian coronavirus	9031	694014	TRUE	TRUE	TRUE	gallus	phasianidae	galliformes	aves	Gallus gallus	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2008	8	20	2007	1				EU889031.1
gallus gallus	avian coronavirus	9031	694014	TRUE	TRUE	TRUE	gallus	phasianidae	galliformes	aves	Gallus gallus	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2008	8	20	2008	1				EU889032.1
gallus gallus	avian coronavirus	9031	694014	TRUE	TRUE	TRUE	gallus	phasianidae	galliformes	aves	Gallus gallus	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2008	8	24	1983					EU914938.1
gallus gallus	avian coronavirus	9031	694014	TRUE	TRUE	TRUE	gallus	phasianidae	galliformes	aves	Gallus gallus	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2008	8	24	2007					EU914939.1
gallus gallus	avian coronavirus	9031	694014	TRUE	TRUE	TRUE	gallus	phasianidae	galliformes	aves	Gallus gallus	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2008	8	26	2004					EU925393.1
gallus gallus	avian coronavirus	9031	694014	TRUE	TRUE	TRUE	gallus	phasianidae	galliformes	aves	Gallus gallus	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2008	8	3	2006	10	1			EU812232.1
gallus gallus	avian coronavirus	9031	694014	TRUE	TRUE	TRUE	gallus	phasianidae	galliformes	aves	Gallus gallus	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2008	9	2	2006	11				EU930427.1, EU930435.1
gallus gallus	avian coronavirus	9031	694014	TRUE	TRUE	TRUE	gallus	phasianidae	galliformes	aves	Gallus gallus	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2008	9	2	2006	5				EU930436.1
gallus gallus	avian coronavirus	9031	694014	TRUE	TRUE	TRUE	gallus	phasianidae	galliformes	aves	Gallus gallus	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2008	9	2	2006	8				EU930429.1
gallus gallus	avian coronavirus	9031	694014	TRUE	TRUE	TRUE	gallus	phasianidae	galliformes	aves	Gallus gallus	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2008	9	2	2007	1				EU930434.1, EU930437.1
gallus gallus	avian coronavirus	9031	694014	TRUE	TRUE	TRUE	gallus	phasianidae	galliformes	aves	Gallus gallus	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2008	9	2	2007	11				EU930428.1
gallus gallus	avian coronavirus	9031	694014	TRUE	TRUE	TRUE	gallus	phasianidae	galliformes	aves	Gallus gallus	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2008	9	2	2007	2				EU930430.1
gallus gallus	avian coronavirus	9031	694014	TRUE	TRUE	TRUE	gallus	phasianidae	galliformes	aves	Gallus gallus	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2008	9	2	2007	3				EU930433.1
gallus gallus	avian coronavirus	9031	694014	TRUE	TRUE	TRUE	gallus	phasianidae	galliformes	aves	Gallus gallus	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2008	9	2	2007	8				EU930432.1
gallus gallus	avian coronavirus	9031	694014	TRUE	TRUE	TRUE	gallus	phasianidae	galliformes	aves	Gallus gallus	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2008	9	2	2008	1				EU930426.1
gallus gallus	avian coronavirus	9031	694014	TRUE	TRUE	TRUE	gallus	phasianidae	galliformes	aves	Gallus gallus	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2008	9	2	2008	3				EU930431.1
gallus gallus	avian coronavirus	9031	694014	TRUE	TRUE	TRUE	gallus	phasianidae	galliformes	aves	Gallus gallus	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2008	9	28	2008	1				FJ156074.1, FJ156075.1, FJ156076.1
gallus gallus	avian coronavirus	9031	694014	TRUE	TRUE	TRUE	gallus	phasianidae	galliformes	aves	Gallus gallus	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2008	9	28	2008	3				FJ156077.1, FJ156078.1
gallus gallus	avian coronavirus	9031	694014	TRUE	TRUE	TRUE	gallus	phasianidae	galliformes	aves	Gallus gallus	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2008	9	28	2008	5				FJ156079.1, FJ156080.1
gallus gallus	avian coronavirus	9031	694014	TRUE	TRUE	TRUE	gallus	phasianidae	galliformes	aves	Gallus gallus	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2009	1	10	1995					FJ518781.1
gallus gallus	avian coronavirus	9031	694014	TRUE	TRUE	TRUE	gallus	phasianidae	galliformes	aves	Gallus gallus	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2009	1	10	2004					FJ518782.1
gallus gallus	avian coronavirus	9031	694014	TRUE	TRUE	TRUE	gallus	phasianidae	galliformes	aves	Gallus gallus	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2009	1	11						FJ445216.1, FJ445217.1
gallus gallus	avian coronavirus	9031	694014	TRUE	TRUE	TRUE	gallus	phasianidae	galliformes	aves	Gallus gallus	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2009	1	27	2003					FJ589731.1
gallus gallus	avian coronavirus	9031	694014	TRUE	TRUE	TRUE	gallus	phasianidae	galliformes	aves	Gallus gallus	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2009	1	27	2004					FJ589732.1
gallus gallus	avian coronavirus	9031	694014	TRUE	TRUE	TRUE	gallus	phasianidae	galliformes	aves	Gallus gallus	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2009	1	27	2005					FJ589730.1
gallus gallus	avian coronavirus	9031	694014	TRUE	TRUE	TRUE	gallus	phasianidae	galliformes	aves	Gallus gallus	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2009	1	27	2007					FJ589733.1
gallus gallus	avian coronavirus	9031	694014	TRUE	TRUE	TRUE	gallus	phasianidae	galliformes	aves	Gallus gallus	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2009	10	12	2008	10				GQ885126.1, GQ885127.1, GQ885128.1, GQ885129.1
gallus gallus	avian coronavirus	9031	694014	TRUE	TRUE	TRUE	gallus	phasianidae	galliformes	aves	Gallus gallus	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2009	10	12	2008	12				GQ885130.1, GQ885131.1
gallus gallus	avian coronavirus	9031	694014	TRUE	TRUE	TRUE	gallus	phasianidae	galliformes	aves	Gallus gallus	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2009	10	12	2009	1				GQ885132.1, GQ885133.1
gallus gallus	avian coronavirus	9031	694014	TRUE	TRUE	TRUE	gallus	phasianidae	galliformes	aves	Gallus gallus	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2009	10	12	2009	2				GQ885134.1, GQ885135.1, GQ885136.1, GQ885137.1
gallus gallus	avian coronavirus	9031	694014	TRUE	TRUE	TRUE	gallus	phasianidae	galliformes	aves	Gallus gallus	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2009	10	12	2009	3				GQ885138.1, GQ885139.1
gallus gallus	avian coronavirus	9031	694014	TRUE	TRUE	TRUE	gallus	phasianidae	galliformes	aves	Gallus gallus	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2009	10	12	2009	5				GQ885140.1
gallus gallus	avian coronavirus	9031	694014	TRUE	TRUE	TRUE	gallus	phasianidae	galliformes	aves	Gallus gallus	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2009	10	13	1998					GQ906705.1
gallus gallus	avian coronavirus	9031	694014	TRUE	TRUE	TRUE	gallus	phasianidae	galliformes	aves	Gallus gallus	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2009	10	13	2008					GQ906706.1
gallus gallus	avian coronavirus	9031	694014	TRUE	TRUE	TRUE	gallus	phasianidae	galliformes	aves	Gallus gallus	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2009	10	4	1998					GQ844985.1, GQ844993.1
gallus gallus	avian coronavirus	9031	694014	TRUE	TRUE	TRUE	gallus	phasianidae	galliformes	aves	Gallus gallus	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2009	10	4	2003					GQ844992.1, GQ845000.1
gallus gallus	avian coronavirus	9031	694014	TRUE	TRUE	TRUE	gallus	phasianidae	galliformes	aves	Gallus gallus	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2009	10	4	2006					GQ844986.1, GQ844987.1, GQ844988.1, GQ844989.1, GQ844991.1, GQ844994.1, GQ844995.1, GQ844996.1, GQ844997.1, GQ844999.1
gallus gallus	avian coronavirus	9031	694014	TRUE	TRUE	TRUE	gallus	phasianidae	galliformes	aves	Gallus gallus	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2009	10	4	2008					GQ844990.1, GQ844998.1
gallus gallus	avian coronavirus	9031	694014	TRUE	TRUE	TRUE	gallus	phasianidae	galliformes	aves	Gallus gallus	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2009	10	5	2008	1				GQ503609.1, GQ503610.1, GQ503611.1, GQ503612.1, GQ503613.1, GQ503614.1, GQ503615.1, GQ503616.1, GQ503617.1, GQ503618.1
gallus gallus	avian coronavirus	9031	694014	TRUE	TRUE	TRUE	gallus	phasianidae	galliformes	aves	Gallus gallus	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2009	10	5	2008	3				GQ503619.1, GQ503620.1, GQ503623.1
gallus gallus	avian coronavirus	9031	694014	TRUE	TRUE	TRUE	gallus	phasianidae	galliformes	aves	Gallus gallus	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2009	10	5	2008	5				GQ503621.1, GQ503622.1
gallus gallus	avian coronavirus	9031	694014	TRUE	TRUE	TRUE	gallus	phasianidae	galliformes	aves	Gallus gallus	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2009	11	15	2009	10				GU111581.1, GU111582.1
gallus gallus	avian coronavirus	9031	694014	TRUE	TRUE	TRUE	gallus	phasianidae	galliformes	aves	Gallus gallus	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2009	11	23	2007	5	10			GQ853588.1, GQ853589.1, GQ853590.1, GQ853591.1, GQ853592.1
gallus gallus	avian coronavirus	9031	694014	TRUE	TRUE	TRUE	gallus	phasianidae	galliformes	aves	Gallus gallus	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2009	11	27	2005					GQ403795.1, GQ403796.1, GQ403798.1
gallus gallus	avian coronavirus	9031	694014	TRUE	TRUE	TRUE	gallus	phasianidae	galliformes	aves	Gallus gallus	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2009	11	27	2006					GQ403797.1, GQ403799.1
gallus gallus	avian coronavirus	9031	694014	TRUE	TRUE	TRUE	gallus	phasianidae	galliformes	aves	Gallus gallus	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2009	2	23	2004	7				FJ641062.1
gallus gallus	avian coronavirus	9031	694014	TRUE	TRUE	TRUE	gallus	phasianidae	galliformes	aves	Gallus gallus	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2009	2	9	1995					FJ518780.1
gallus gallus	avian coronavirus	9031	694014	TRUE	TRUE	TRUE	gallus	phasianidae	galliformes	aves	Gallus gallus	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2009	2	9	2004					FJ518779.1
gallus gallus	avian coronavirus	9031	694014	TRUE	TRUE	TRUE	gallus	phasianidae	galliformes	aves	Gallus gallus	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2009	3	11	2007	5	10			FJ687159.1
gallus gallus	avian coronavirus	9031	694014	TRUE	TRUE	TRUE	gallus	phasianidae	galliformes	aves	Gallus gallus	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2009	3	15	2007	5	10			FJ746554.1, FJ746555.1, FJ746556.1
gallus gallus	avian coronavirus	9031	694014	TRUE	TRUE	TRUE	gallus	phasianidae	galliformes	aves	Gallus gallus	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2009	3	23						FJ770461.1, FJ770462.1, FJ770463.1, FJ770464.1, FJ770465.1, FJ770466.1
gallus gallus	avian coronavirus	9031	694014	TRUE	TRUE	TRUE	gallus	phasianidae	galliformes	aves	Gallus gallus	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2009	3	23	1985					FJ767923.1
gallus gallus	avian coronavirus	9031	694014	TRUE	TRUE	TRUE	gallus	phasianidae	galliformes	aves	Gallus gallus	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2009	3	23	1988					FJ767924.1, FJ767925.1
gallus gallus	avian coronavirus	9031	694014	TRUE	TRUE	TRUE	gallus	phasianidae	galliformes	aves	Gallus gallus	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2009	3	23	2004					FJ767914.1
gallus gallus	avian coronavirus	9031	694014	TRUE	TRUE	TRUE	gallus	phasianidae	galliformes	aves	Gallus gallus	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2009	3	23	2005					FJ767913.1, FJ767915.1, FJ767916.1, FJ767917.1, FJ767927.1, FJ767929.1, FJ767930.1
gallus gallus	avian coronavirus	9031	694014	TRUE	TRUE	TRUE	gallus	phasianidae	galliformes	aves	Gallus gallus	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2009	3	23	2006					FJ767918.1, FJ767920.1, FJ767921.1, FJ767928.1, FJ767931.1
gallus gallus	avian coronavirus	9031	694014	TRUE	TRUE	TRUE	gallus	phasianidae	galliformes	aves	Gallus gallus	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2009	3	23	2007					FJ767919.1, FJ767932.1, FJ767933.1
gallus gallus	avian coronavirus	9031	694014	TRUE	TRUE	TRUE	gallus	phasianidae	galliformes	aves	Gallus gallus	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2009	3	23	2008					FJ767922.1, FJ767934.1
gallus gallus	avian coronavirus	9031	694014	TRUE	TRUE	TRUE	gallus	phasianidae	galliformes	aves	Gallus gallus	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2009	3	24	2006					FJ767926.1
