BC_1,logFC,pvals,pvals_adj
AL136441.1,-6.6991673,0.04877964719354454,0.42691546821845305
H2AFZ,-3.4506278,0.048549720966671484,0.42509087303980225
ZNF487,-3.6199245,0.04852535756610941,0.4250869839037193
RPS6KC1,-2.147345,0.04850303346931862,0.4250869839037193
NAPG,-3.5863664,0.048306548643397375,0.4235839399617066
DLD,-3.128541,0.0481772756137407,0.4226058150047115
CYP27A1,-4.9822335,0.04807245539630212,0.4218415463962588
EAPP,-3.3812284,0.0480321909834074,0.4216434084780557
LRCH3,-2.1182308,0.047993966042523525,0.42146303439626
AL359736.1,-1.7526484,0.047983911097154,0.42146303439626
SIRT1,-2.6067307,0.04782527775180742,0.42029129088042483
AC021087.5,-3.6780305,0.04758915276883511,0.41837042046997297
SETBP1,-2.2564116,0.047553220002086505,0.41820873157128235
PIP5K1B,-3.9331686,0.04748540923211227,0.4177664674952106
ABHD13,-3.461227,0.047383845532108976,0.4170268162334966
AC069281.2,-5.2393637,0.0472348190248166,0.41586874268451895
GAPDH,-2.1064632,0.04719712828579292,0.4156904073106298
STK35,-3.219528,0.04701498335448996,0.4142391844559311
CHUK,-2.5601094,0.04700707744261964,0.4142391844559311
CCDC47,-3.1971922,0.0469201862024056,0.4137097187269802
HK2,-3.5884788,0.04688073487878941,0.413514791335589
PTPN2,-2.2610352,0.04683934103063619,0.4133025791459763
TANGO2,-4.4629455,0.046566127937159744,0.41104391791105616
ZC3H18,-2.892431,0.04649167048767304,0.4105386695433706
PSMD4,-3.449218,0.04643100313234961,0.41015486353519054
RASA1,-1.8169184,0.046115050355843006,0.4075148371326942
IP6K2,-2.7625976,0.046085887271388556,0.4074081291525569
AC091959.3,-2.218625,0.04601984177784276,0.4069751734671095
RNF185,-3.8650787,0.04578544382900864,0.40505252384832063
PAPOLG,-2.7125082,0.04570817844592591,0.4045190759123109
LINC02362,-2.781305,0.04569852800184757,0.4045190759123109
TUBA1C,-3.5156505,0.04556937759191185,0.40359030480919844
IRF2BPL,-5.3168173,0.04555397722243742,0.40359030480919844
ASXL1,-2.5134063,0.04533883216329105,0.4018470023930057
AC010519.1,-2.982091,0.0452832647602293,0.4015037554531004
FBXO42,-1.8836629,0.04522775477635598,0.4011607624173658
TM6SF1,-3.846283,0.04488259071184444,0.3982473865842185
NDST1,-4.500367,0.04487118695609439,0.3982473865842185
CBLB,-0.93363434,0.04484268825708923,0.3981897107730061
AL078604.4,-2.1310935,0.04463984005282413,0.39653616488056365
NUP58,-2.117241,0.04454909455110808,0.395877567009884
PIM3,-26.526709,0.044522656448043846,0.39579014729092515
RUBCN,-2.4845328,0.04441892059303587,0.39501525728428244
ACSS3,-4.1478343,0.04429282708271484,0.39404088929331615
GHITM,-2.4798315,0.04427591218541933,0.39403743871771846
MBD4,-3.295384,0.04423458760804221,0.39381666831625933
RBCK1,-2.747562,0.044127670791249685,0.39301155285953493
AC007686.2,-4.563008,0.04402471231267031,0.39224110274988244
MRPS6,-2.2983243,0.043925689722228316,0.39150515676910935
POU2F2,-2.1892908,0.04372077120690556,0.38982446788146685
HMGB1,-2.5952399,0.04371705290124328,0.38982446788146685
CALM1,-1.6404241,0.043542593534565834,0.3885263903634426
ERV3-1,-3.5468128,0.04350740201084286,0.3883577232281975
ZNF274,-3.6989214,0.043472234516043755,0.3881891443189196
ATXN3,-2.925629,0.04345743433553102,0.3881891443189196
WASHC2C,-4.0115385,0.043374262610794335,0.38760463611939977
PRPF18,-2.7579718,0.04318991794929892,0.38610199615567486
CTDSP1,-2.5176,0.0431531285769148,0.38591781377749534
ATP11C,-2.0901132,0.043138420244941474,0.38591781377749534
BIVM-ERCC5,-2.5308335,0.04302090603978275,0.3850241898650527
JPT1,-2.962099,0.04290366252370504,0.3841190844499345
UBR5-AS1,-2.564133,0.042680915184600654,0.38226836207034137
PMAIP1,-4.129289,0.04241563478558041,0.3800351614272109
AVIL,-3.5979774,0.042296172011592845,0.3791072680828559
TRPS1,-1.7745188,0.04224918913196201,0.3788285698699655
NSRP1,-2.22062,0.041980791811826984,0.3765635960788484
BECN1,-2.4849858,0.04139681379224075,0.3714651239874309
CWF19L2,-2.290611,0.04136486898015892,0.371318225235297
RNF34,-2.4542727,0.04102894513826391,0.3684414726879428
AC004687.1,-4.4594994,0.04096907691934563,0.3680424762287259
CHMP2A,-2.9246078,0.04079342277009637,0.3666026331265125
PDCD6IP,-1.8214433,0.04062539568794409,0.36523027299847777
STX6,-2.535272,0.04060967327103086,0.3652266428245635
DYNLT1,-3.2167528,0.03979403479882165,0.35802618025415306
DPM1,-3.447037,0.03966031159419376,0.35695777615280017
KREMEN1,-4.0305314,0.039530384211405166,0.3559227418309373
ADCY10P1,-3.5171885,0.03932257212188071,0.3541854040536003
EGR3,-5.558211,0.039298784268376595,0.3541049185663775
MTATP6P1,-5.72752,0.039244457909760506,0.3537490984818563
EDEM1,-1.9798329,0.03903454520814861,0.3519900252846745
LMO2,-3.436412,0.03902441237683742,0.3519900252846745
ARHGEF7,-1.9131062,0.03888615410765085,0.3509173679919045
IL1B,-3.046325,0.03866781702224834,0.34907917207286826
FAM168B,-2.3481822,0.03856405445403595,0.3482743129898201
RNF219-AS1,-25.961794,0.038428850280990724,0.3471847852972265
ADARB2,-26.702644,0.038428850280990724,0.3471847852972265
ERAP2,-2.7438874,0.038413852496605054,0.3471847852972265
AP3D1,-3.5725222,0.03836722453690948,0.34702252177883
NORAD,-2.6317604,0.038297372812998554,0.3465221869478222
SMARCC2,-2.9447565,0.038224310806044624,0.3459924139095353
SIRPB2,-2.5239694,0.03775557416168685,0.34187937681843444
DCTN1,-3.927115,0.037734235464440956,0.3418159733826753
TM9SF4,-2.3918376,0.03768994941417691,0.3415445739007244
TNFAIP3,-3.4590702,0.037547550609118636,0.34038353673863364
DNTTIP1,-3.4759073,0.03754101456089394,0.34038353673863364
DHX15,-2.019614,0.03734700950631147,0.3388232118148699
CPNE1,-2.3502774,0.03713604719459057,0.337037547473707
SKP1,-2.223773,0.036800618023142606,0.3341204626457601
FOXN2,-1.9830755,0.03672999350382815,0.3336062876641031
MTURN,-4.588667,0.03662747305099573,0.3328019102446037
CYSLTR1,-5.171032,0.0364454623330593,0.3312743854154784
MAN2A2,-2.9843202,0.03644227605441908,0.3312743854154784
ATE1,-2.2409294,0.03626898251057356,0.32992181648878094
VAPB,-2.6538188,0.03618339116216771,0.32926885957572616
ZMAT2,-3.0765922,0.036175474753903716,0.32926885957572616
PTS,-3.1986287,0.036101132657481966,0.32877127762402025
POGZ,-2.4026802,0.03609165155848883,0.32877127762402025
MED4,-2.8731425,0.03579094401813267,0.3261955991132718
CD37,-2.263244,0.035696923070253225,0.32546311274989576
SLC38A10,-3.8485203,0.035465905065907355,0.3234805312093968
ABCA5,-2.6534803,0.03542545283601143,0.32323522637435304
AC099811.2,-3.9436998,0.03539591649422759,0.3230893725326854
ARPC1B,-2.055909,0.03534621857553893,0.322759304204519
AC008755.1,-3.177394,0.035298130513459855,0.3224436887746781
MED27,-2.4162421,0.035157291167799164,0.3212802361144759
ELL2,-2.8733683,0.03501539201671553,0.3201062026313388
RNA5SP225,-26.028479,0.03499230270666789,0.3200178293564924
GNL3L,-3.0120034,0.03496768843789392,0.3199154365833718
GRK5,-2.406952,0.034959999511117265,0.3199154365833718
ZER1,-3.2222986,0.0349415519761283,0.3199154365833718
UBA3,-2.3707006,0.0349123603769618,0.3197773707673927
GSAP,-1.9831669,0.03484790546297041,0.3193096702721524
NCBP3,-2.2862678,0.034742235842357874,0.3184638165911174
GABARAPL2,-3.222959,0.03468874000115988,0.3180957458106361
RAB37,-2.6732821,0.034615488691737285,0.31754616444340145
ACPP,-4.5866165,0.034556069330089915,0.31712309660046334
PCGF5,-1.9314389,0.034455711976572996,0.3163238679035246
SDC2,-6.859877,0.03436469420482172,0.3156097993957471
RNU6-1251P,-26.530354,0.03433742896580037,0.31548091768886805
PRR5L,-2.0064728,0.03426934672719483,0.3149767789783266
COL18A1,-3.5884788,0.03426330055924659,0.3149767789783266
DCAF8,-2.276289,0.0341485964553375,0.31410911909265304
TRAFD1,-3.1310961,0.03414407540327594,0.31410911909265304
GTF2A1,-3.2635217,0.034112442361227305,0.31401886130362217
ERGIC2,-2.6137037,0.03397715575494315,0.31301520382896236
SPG7,-3.116509,0.033840832583443295,0.3118798339599749
USO1,-2.2760105,0.03382887052448328,0.3118798339599749
CALM3,-2.7418206,0.03379898119395797,0.31173512944926346
PHF11,-2.3898501,0.03323388739024026,0.30664177366799855
KLHL18,-2.797245,0.033031211927509206,0.3048897231032422
PGGT1B,-2.3112051,0.032845627537569214,0.3032941331335109
LCLAT1,-2.7506425,0.0327611698608652,0.3026314652548423
PDK1,-3.0373974,0.03273935764797597,0.30254719575311745
TAB3,-2.4716313,0.032714652174679004,0.3024361136675831
SECISBP2L,-2.3439066,0.0325855721731062,0.3013596632083778
TOM1L2,-2.2824836,0.032578333447317566,0.3013596632083778
CD74,-1.7408676,0.032572543458380586,0.3013596632083778
UBR1,-1.9393988,0.032566754350835836,0.3013596632083778
SCFD1,-1.8712481,0.032451157130953694,0.3005829402937832
NUMA1,-3.416299,0.03231434213264306,0.29943200354701743
RASGRP2,-2.6405609,0.03227554817718358,0.2991888101245766
SLC9A1,-4.0304055,0.0322066796751368,0.2986665331834351
PIK3R1,-1.5957756,0.03212363161335097,0.29801230541848783
FLVCR1,-4.5686903,0.03202649870661531,0.2972268517567623
SULT1A1,-5.56469,0.03193673269342703,0.2965091825843798
STX12,-2.2836583,0.031852861774371105,0.2958457072164222
SNORA36B,-26.629122,0.031821636243330745,0.29567086956878086
ZNF767P,-2.24009,0.03177201335220212,0.29532488980241833
DMXL1,-2.4162002,0.03156713902265254,0.29353499554527374
NECAP1,-3.6652198,0.03149113108508064,0.29294246872044194
RNASEL,-4.176746,0.031440546385247514,0.29258606827364214
FCN1,-1.9269484,0.03139143365743717,0.29224309303421203
GOLGA2,-5.577571,0.03134098638643488,0.2918874208692892
LINC01191,-5.718729,0.03132978533223373,0.2918874208692892
CAST,-1.4887741,0.031142677625979893,0.2902672869267446
AC118553.2,-2.2642107,0.030870725258026734,0.2878450651552106
SSH1,-2.544478,0.030661229410950237,0.28600353349603896
PPP1CA,-3.3423579,0.030652984946435216,0.28600353349603896
MED23,-2.5608811,0.030599442317162433,0.2856507062356252
SEPT9,-1.6960086,0.03058709773866895,0.28564731072673133
TMEM260,-2.5547981,0.030504909802996506,0.28499140263442113
MAPK8IP3,-3.7166157,0.030463887016782997,0.284719715505347
INO80,-2.946945,0.030458420893996904,0.284719715505347
SELENOK,-3.5759115,0.030454321854810146,0.284719715505347
PPP2R3C,-2.5534523,0.03039834912654495,0.2844416953983849
SENP2,-2.901284,0.03031115371311329,0.2837371522685697
LRG1,-4.657186,0.030243181898921265,0.2832120749544701
ZFR,-1.8823146,0.030091400155781028,0.28190143910181975
TENT5A,-3.4785204,0.029848836792600704,0.27973898066398817
UVSSA,-4.118605,0.02978979984810363,0.279295480919578
DTNBP1,-3.0481443,0.02945095462773903,0.27622724635505663
POLR2B,-2.3292453,0.02937802089499928,0.2756516230533541
CRADD,-2.2265592,0.029340950719897316,0.2754121838833826
LIMD2,-3.1573517,0.02920097795792093,0.2742062687958845
ATP6V1C1,-2.5392554,0.029136468014173147,0.27370830196765805
LINC00963,-4.572678,0.029136468014173147,0.27370830196765805
CABIN1,-2.839486,0.02913515276276225,0.27370830196765805
AL365273.2,-3.6212149,0.029124632590780544,0.27370830196765805
TNK2,-2.958997,0.029090464606338077,0.273707520577866
BBIP1,-3.7617218,0.029090464606338077,0.273707520577866
NCF4,-5.4783373,0.02903665441885409,0.2734170279045494
DAPK1,-2.8711517,0.028819663513967544,0.2714810025681605
ARHGEF6,-2.1727161,0.028353873312981275,0.2671988330150591
NR1H2,-3.9828157,0.028129800043341917,0.2651920492816757
NLRP3,-4.342259,0.028018972701334556,0.2642517195985833
CIC,-5.4438386,0.02793895356041041,0.26360131807966164
SPECC1L,-2.3677645,0.027903452782200633,0.2633705943124416
ZNF518A,-2.403525,0.02784141999428653,0.26288916257575423
IRAK3,-2.0414321,0.027732833574996858,0.26196759829440375
SNRNP200,-2.5617158,0.02771897099243271,0.26194043059912037
SNHG3,-2.9618304,0.027674902522665756,0.26162768673489173
VPS26A,-2.4724944,0.027674902522665756,0.26162768673489173
AC015871.3,-4.7287574,0.027656034539820035,0.26162768673489173
FXR1,-2.3883393,0.027635920920517185,0.2615703162314294
CDC5L,-2.8969848,0.027598241887211133,0.26131742775015404
RGS19,-3.436412,0.02744172246406392,0.2599386360700088
MIATNB,-2.3312497,0.027318303085942762,0.2588724094495419
ACYP2,-2.231564,0.027297158113886208,0.2587748881714811
UBA6,-2.4110262,0.0272685726901976,0.25860672636423676
RN7SL625P,-26.063225,0.027261119872704246,0.25860672636423676
MCMBP,-3.1202629,0.02707660456985498,0.2569906075455742
PRPF3,-5.561454,0.026845332262260668,0.25489701784023056
ERC1,-2.0334892,0.02654892914786449,0.2521830951168865
AMN1,-3.3527586,0.026425357913573467,0.251109359655408
HNRNPUL2-BSCL2,-3.3812284,0.026280616484980094,0.24983351604262177
PBRM1,-1.8291066,0.026279413190623633,0.24983351604262177
AC093525.2,-3.2606018,0.0261737095646963,0.2490157954674737
REEP5,-3.1589427,0.026118601793939645,0.24859070018806748
SEC24D,-2.8433175,0.0260886940049155,0.24840520865223456
PARP12,-3.1689537,0.026068373622086163,0.24831089248812555
SFI1,-2.2555487,0.026036128194562747,0.24810286507384693
MFSD1,-3.635141,0.025999148194283634,0.24784953668457033
USP47,-1.6615402,0.02591224558179265,0.24711990366444012
RPL32,-1.2917778,0.025886105053743794,0.24696939443431754
PLIN3,-4.6201744,0.025882542203605096,0.24696939443431754
CTSZ,-5.49193,0.025820853473653555,0.2465441684096308
SZRD1,-2.9418626,0.02579124071652696,0.24636008059432524
PITPNB,-2.859857,0.025745103462507433,0.24601793857839768
LTA4H,-2.8944387,0.025720289904639974,0.24587937125357912
TMEM167B,-2.8273761,0.025702578601359796,0.24580861572949067
RPL17,-1.9228784,0.025629483747447626,0.24520792596574892
BTN3A2,-2.8904915,0.025600060926527765,0.24502475014463068
INTS8,-2.9325688,0.025578894592447665,0.24492048388479407
HELZ2,-3.9892433,0.025519005508814536,0.24444521066338135
RETREG2,-4.0304055,0.025519005508814536,0.24444521066338135
FAF1,-1.5294584,0.025497897168892385,0.24443943076024618
PWWP2A,-2.800303,0.025022323702427327,0.23997676657814654
KPNA6,-3.220542,0.025011945704287303,0.23997376639099313
PRAM1,-4.617051,0.02490837053070535,0.23907623598755112
ARPP19,-2.6856318,0.024846403876619766,0.23857751156921805
HACD4,-2.7417722,0.024846403876619766,0.23857751156921805
ZNF700,-2.7186015,0.024719447142273508,0.2375498020016465
LYPLAL1,-3.1246545,0.0247068965002419,0.23752492998337393
KCNE3,-3.8489337,0.02469321118653392,0.23748912509453077
FCHO1,-3.4105062,0.024633984013974593,0.23701511172767645
RNF40,-2.5437102,0.024621470971564172,0.23699035563344084
KCNAB2,-2.0975776,0.024607826660495283,0.23695468628413915
VCAN,-0.4153424,0.024500040220595775,0.23601210462199776
BCLAF3,-3.2341616,0.024262103286322417,0.23381449739389615
SORT1,-3.9011066,0.02418697004733684,0.23318469060598665
KDM5C,-2.7829275,0.024128796787573147,0.23271795024648825
TUT4,-1.7772864,0.024057365491228423,0.23212290896069127
C2CD3,-2.7993057,0.02401837911418776,0.2318405647127387
CARD16,-3.3602722,0.02401726602320376,0.2318405647127387
NUCB1,-5.50876,0.023851914554589036,0.23042031880490754
CD63,-2.99545,0.023835323269181526,0.23035337551026588
ZNF655,-2.2738528,0.023699651925018113,0.229135077532961
PHF8,-2.9623141,0.02362932407886944,0.2285478071758236
XRCC4,-2.5592725,0.023511056424208983,0.22749618801379487
TRIM23,-4.8577,0.023415070349277613,0.22665940205744087
TIAL1,-2.3276322,0.023390039216928036,0.22650906377335428
NSFL1C,-2.7485955,0.023353079220712388,0.22624303729387435
RNF44,-2.5833442,0.02329231444658624,0.22574608172175167
SRSF3,-3.1689537,0.02324358512414912,0.22536541542495458
MLF2,-4.598184,0.023003408214308282,0.22312744452625632
CNOT4,-2.2210202,0.022976617395717436,0.2229582873214062
ITPR1,-1.9667933,0.02296055591667548,0.22289314909013713
DIAPH2,-1.5722029,0.022811118462320746,0.221532662476029
TMED5,-2.8673742,0.022781332583849095,0.2213335499038835
ZNF493,-2.9833062,0.02275689089781036,0.22118621801288
COPB1,-2.3112051,0.022713377442773776,0.22085332177431172
UTP6,-3.6198936,0.022535832621285227,0.21921636938257133
OASL,-4.881779,0.022475868884003634,0.21872231262547537
QSOX1,-3.7381153,0.02238042476374487,0.21788243659338716
PTGER4,-3.031922,0.02217501037939636,0.21597083229802613
CYBB,-2.471226,0.0221376504504881,0.21569508052330907
AC007192.1,-4.684398,0.022078609190183406,0.21520776791183677
SELENOT,-2.94691,0.0219568185540496,0.2141081668571168
MAPK13,-3.7911367,0.021785452981910824,0.21252404664268326
EIF4H,-3.2035234,0.02175785675258023,0.21234171948220132
XPO7,-2.7347121,0.021735393434746838,0.21220935719542758
HSPA6,-5.522097,0.021580743096128938,0.21078577505035073
FRAT1,-26.702644,0.02148053279874183,0.2098929766342634
KMT2B,-3.4675243,0.02142100438940523,0.2093971244986468
KAZN,-4.430209,0.021191312205671133,0.2072367783460259
CFAP45,-4.3448377,0.021191312205671133,0.2072367783460259
CHMP5,-4.873792,0.021164372500826572,0.20714325499372216
AP001977.1,-3.9455678,0.021150415514166947,0.20709166599128065
SLC9A3R1,-2.8954024,0.02110162918541437,0.20669886731251003
VIM-AS1,-2.7960994,0.02106386241659935,0.20641373108777714
LINC01004,-2.0300188,0.020970692287969307,0.20558521608954122
SUMO1,-4.849594,0.020935105332435876,0.2053207656667775
SPATA13,-3.4686344,0.020834561282912806,0.20441876959144326
ACOT9,-4.268357,0.020825709989620564,0.20441604675690964
SLC15A3,-4.743278,0.02076384266121917,0.2038927251766011
RNF146,-3.7430227,0.020746195735015713,0.20380337812700644
AC068547.1,-3.8115318,0.020586987389633233,0.20232273427190253
HIST2H2BE,-3.313812,0.020345836410731833,0.2000352295689354
SNX29,-1.56821,0.02030155711393276,0.19968222966600035
ATP6V1G1,-3.239781,0.02006523139133699,0.1974392269221034
STRADA,-3.5409575,0.02003384003478149,0.19721173167186634
ELMSAN1,-2.696063,0.019968342044640472,0.1966481664718373
RAB35,-5.583973,0.019886968600735397,0.19592772949534434
CLK3,-3.4562795,0.01977014913523235,0.1948573359579205
H2AFV,-3.0004342,0.019699783392875005,0.19424410076630516
FIP1L1,-2.128533,0.019695100129579386,0.19424410076630516
ITFG1,-1.817335,0.01966515026248105,0.19406312605880513
RAB3GAP2,-2.149038,0.019570881736800064,0.19321282085664063
EXOC8,-4.3109927,0.019562500756789968,0.19321008411076487
CCNL2,-4.684398,0.019555053628868127,0.19321008411076487
U2SURP,-2.1559038,0.019535516699337636,0.19310356100564174
SARNP,-2.615149,0.019497422306966106,0.19280694427320028
IFIT1,-5.0792537,0.01945661272730636,0.19248322018441422
VPS39,-2.4771645,0.019284922915938384,0.190863898780325
DOP1B,-3.0140722,0.019234408726785706,0.19044301198672126
PINK1,-4.171025,0.019216068623767898,0.1903404686862793
SET,-4.216241,0.019213318927025828,0.1903404686862793
ARID3B,-3.0738983,0.01911182161969899,0.18946530189474567
TUBGCP3,-2.8767817,0.019109084966828754,0.18946530189474567
TSHZ3,-2.827027,0.01906079388750613,0.1891167073932256
AFF3,-2.6789944,0.019049874883231316,0.18908705951956745
SEC16A,-3.1208525,0.019049874883231316,0.18908705951956745
R3HCC1L,-2.1144676,0.018854265844862016,0.18730141928050006
SPTBN1,-2.5580142,0.01874635502405881,0.18630704313614427
SNX2,-2.602558,0.018706923304538995,0.18599268783436979
DMTF1,-2.0939167,0.018423207070487727,0.1832482699101245
STX5,-2.9993882,0.018285838222779415,0.18195782759077916
MBOAT1,-2.7487795,0.018177288098071558,0.1809531953378798
AC138207.8,-5.247283,0.018019852942984166,0.17946087463100605
PTMA,-3.3397846,0.018017253613842765,0.17946087463100605
TXNDC12,-4.042599,0.017989547864591667,0.17930886295468
LEMD3,-2.4427485,0.017980032636001897,0.17928897453264625
GOLPH3,-2.2254672,0.01795064979634855,0.1790708754998084
ILRUN,-1.9865006,0.017837832333189106,0.17801992402172234
PRMT2,-1.8124003,0.017594533622567785,0.17566535620990834
RGS14,-3.2305825,0.01753776116408442,0.17517189010226256
DGKD,-3.0454495,0.01735079545285416,0.17337706001129458
RN7SL3,-5.149504,0.017289698790338558,0.17283899310660455
AC005280.3,-3.2084036,0.017189675894562936,0.1719111798146684
MT-TM,-2.9116623,0.017130734998794157,0.1713936147046791
CCDC91,-1.3522649,0.017125762212463518,0.1713936147046791
ANKRD10,-2.5829802,0.017076103961621115,0.1709905378634904
ANXA3,-3.5414977,0.017058753445214143,0.1708885712776452
SEC63,-2.5459917,0.01701668086180754,0.17053875792653023
PRKCH,-0.984608,0.016967300301781073,0.1701153800652079
ZNRF2,-2.3414304,0.01695004683937398,0.17001389009017856
PIP5K1A,-2.7125082,0.016891827681762107,0.16950124393458424
AMBRA1,-2.2546372,0.016873005628804748,0.16938366324293172
GPR160,-5.0933824,0.016869734108099433,0.16938366324293172
FBXO34,-2.380278,0.01684848279149777,0.16928003654230503
MAU2,-2.5602582,0.016839498926166794,0.16926110176967485
ZC3H7A,-2.9972823,0.0168182810488761,0.16911912980485194
DKC1,-3.303307,0.016751516775431137,0.16851884513072962
RPL41,-2.8610127,0.01660174410410801,0.1670826437020444
SACM1L,-2.257839,0.01644355053409729,0.16556044418663324
IKBKB,-2.0240388,0.01643875330553737,0.16556044418663324
PPP1R2,-2.6768713,0.016303341757251375,0.16428752078461
PSME3,-3.9511473,0.0162597424732854,0.16391745456578036
BCL10,-3.3971367,0.01624945217099347,0.16388301127784533
CHI3L1,-4.372943,0.016227307878534148,0.16372893543800726
TNFRSF10B,-2.9603584,0.016204400680552882,0.16356702837669002
JDP2,-3.511008,0.016164184537415534,0.16323019387592597
TMEM165,-1.9783456,0.016158671526719317,0.16323019387592597
SDK1,-6.393341,0.0160714715435782,0.16243154919117908
OGDH,-1.872815,0.016068336938652544,0.16243154919117908
CBX7,-4.179599,0.015963637779062585,0.16147859649062798
SYTL3,-1.9201118,0.015935612066166716,0.16126352414327114
HNRNPF,-2.8969848,0.015932500770189838,0.16126352414327114
COQ10B,-3.346304,0.015885895385562055,0.1608969914114573
ATP9B,-2.0916357,0.015827034027374128,0.1603689525204649
SEPT2,-1.7968316,0.01569683199732707,0.1591172910205238
ACSL3,-2.5781038,0.01565389645826758,0.15874955310847114
CANT1,-3.133647,0.01562634963140145,0.1585376288986695
TDRD7,-2.8365731,0.015565287108605145,0.15798534493118938
SLC20A1,-2.7510452,0.015455903512075759,0.15694192995524286
F5,-4.0040727,0.015413548496414917,0.15657853568450125
FGFR1OP2,-2.9972823,0.015224959908287846,0.1547286846263422
CCDC146,-3.1556203,0.015188381759416059,0.15442277096289878
CCDC9,-5.664955,0.015187636073026234,0.15442277096289878
SERPINA1,-26.728561,0.015128085514559455,0.15394102212468055
HNRNPD,-1.7288195,0.015030276594662223,0.15301103952601908
NAGK,-2.9545393,0.015026582685776696,0.15301103952601908
CPB2-AS1,-4.693368,0.01494110819031683,0.1522332912280059
SLC22A1,-3.9729323,0.014899998161938427,0.1518793314138247
DYNC1LI2,-2.611673,0.01486337702939121,0.15157084479672595
TOR1AIP2,-2.814059,0.014657592476413846,0.14953629431863882
ZFP91,-2.472318,0.014652534386764593,0.14953629431863882
CTCF,-2.3146675,0.014591957219027606,0.1489941944394245
RAB6A,-2.3435128,0.014396603554885487,0.14706247727317043
VPS37C,-3.640192,0.014385226148039405,0.14700924210096677
CAT,-3.312408,0.01431075850833941,0.14631093668774794
DRAIC,-3.747072,0.0142042631330044,0.14528444513817715
AC079793.1,-3.5248973,0.014141122187745072,0.14470070180266867
ERO1A,-3.2476447,0.014138321681046343,0.14470070180266867
VCPKMT,-3.7617218,0.014030873638636438,0.1436959146444888
AP000944.2,-4.8468833,0.013983658879985834,0.14327391277035764
CDC14A,-1.65633,0.013925528432333785,0.1427396598812133
FEM1C,-3.560992,0.013874495133767541,0.142277726012596
SENP5,-2.1216993,0.013846291075937161,0.14204960061639146
ZMYND8,-2.1495898,0.01376608448642854,0.14128755330410214
AC073610.2,-3.111092,0.013727158327441976,0.14094871181863547
MTRNR2L1,-4.4695764,0.01359742927042981,0.1396768240696198
DR1,-2.9179177,0.013546111313559806,0.13920964911116074
GALC,-2.9939487,0.013476835112967349,0.13855743974271992
AC007000.3,-2.9027607,0.013439971336632578,0.13823804857980757
RPAP3,-3.1262689,0.013396519963153514,0.13785059514954945
G3BP2,-2.570123,0.013390513414953911,0.13784828188226733
RYR2,-26.34928,0.01331862027749855,0.1371674058989721
THADA,-2.0221038,0.013288765644178758,0.13691907972710024
ATP8B4,-3.144429,0.013239799975159077,0.13647354561510708
NRBP1,-3.480513,0.013193627981520926,0.13605643526618597
PHLPP1,-3.2729774,0.013181120174541887,0.13598626880200246
GMCL1,-2.8566587,0.013179804173379819,0.13598626880200246
ABHD15-AS1,-3.4814723,0.013170595417703362,0.13598626880200246
UBE4A,-2.6602535,0.013133817262547387,0.1356743809244605
MMADHC,-4.2397566,0.01312791496596405,0.13567219272584086
KIZ,-3.4923892,0.013118738277897326,0.1356361483181388
PUM1,-1.7795199,0.013016866885076374,0.13464127560693748
NRF1,-2.3343189,0.0128976107410863,0.13346564031639738
RAB14,-2.2548876,0.012840274700262635,0.13293001710970984
ANKRD28,-2.4661417,0.012819072654956718,0.13276817125954737
RAB8A,-3.0262105,0.012700148619124295,0.1315936303247116
DHRS7,-3.2980578,0.01267088833812525,0.13134753032938357
PML,-4.087677,0.012570839606796702,0.13036709782742364
MTM1,-2.8944387,0.01253995424679892,0.1301033895353263
NBPF14,-3.873092,0.012535547541692416,0.1301033895353263
RHBDF2,-2.9545393,0.012482773933121529,0.1296229512689388
FKBP5,-1.7309759,0.012393385588030714,0.12875080574720188
ZNF708,-2.809205,0.012392762496083542,0.12875080574720188
TERF2IP,-2.3103974,0.012372216021490363,0.1286429892648815
SMAD4,-3.1159265,0.0123405217256151,0.12836942363966633
NAB1,-2.8659708,0.012276730902855899,0.12776159676381071
SNW1,-3.0194614,0.012270553204663734,0.12775306965309727
SLAIN2,-2.1821368,0.012214462595667837,0.12722464709738426
LINC02422,-3.9328663,0.012191721566779945,0.1270432804174683
MGAT1,-3.161451,0.012185581786472381,0.1270348233288476
ZBTB37,-2.592106,0.012056061605856575,0.12573955415871937
NFE2,-2.678479,0.01203358216291901,0.12556002885265427
SUZ12P1,-2.7510452,0.012018414390915102,0.12545667071287123
LRRC6,-3.5748212,0.011868865588163888,0.12394984378142945
AC008014.1,-2.6004086,0.011658846029164494,0.1218099066728045
PRKAA1,-2.743774,0.011655304969851761,0.1218099066728045
PADI2,-2.651189,0.011638792639505307,0.12170705882065155
VDR,-4.9002666,0.011515610314567855,0.12047177758662869
SNORA31,-3.8704252,0.011496358647666368,0.12032317071012359
SNORA37,-26.816116,0.011451549133285012,0.11990682232577131
PPIF,-3.699636,0.011333581554599004,0.11872374842915179
CDC40,-3.1818721,0.011305407409299159,0.11848066964945518
SOAT1,-3.201825,0.011291056817132848,0.11838231162448609
TBC1D2B,-2.8315034,0.011184795274193122,0.11731979275288712
GTF2B,-3.4799924,0.011159788412164794,0.11710901202589481
ROCK2,-2.1907632,0.011145602102237862,0.1170116447915258
SERTAD2,-3.5016935,0.010967103996069786,0.11518841122215676
AC098829.1,-3.902144,0.01094811074166916,0.11503960172008644
ATG2B,-3.0948021,0.010922460513316247,0.11482068058134302
