,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98
246.0-C03427D4,-2.0007424958270827,-0.8546272904725927,-1.1167018043317367,-1.295845576621007,-5.00620101693957,-0.8904558429933922,12.326380437956116,-0.9596408351485033,-1.292440974828679,-0.7646478117290019,-0.1446494011466092,-1.264287909511776,-0.942450152376447,-2.651736667007359,-0.5805834307219708,-0.8867230977272298,-0.8175134245759483,-0.9315985734413725,-0.7566656285112126,-1.1042947739802507,-2.918021400984267,-0.5189087586635622,-0.8037006433032551,-0.7697382768834555,-1.051968630503155,-0.7968893767567994,-0.6660793951699439,-0.6366113299761723,-0.5449865322997414,-0.49609212400710806,-0.45764440366783554,-1.207218364834615,-0.7522697227857031,-0.9248572857125442,-0.7712567732475224,-0.6122035394443195,-0.4299152998143444,-1.457698932744877,-0.5907483818849256,-0.4759827124705194,-0.4572552478693654,3.4616207364911142,-0.6955202345553539,-0.7689189240169902,-0.6535104029703519,-0.802990284760547,-2.3592255739481804,-0.45612087377653365,-0.40280693302215953,-0.6418481614926372,-0.5617457573872693,-2.1862572196180654,-0.5574702942867641,-0.8454048737812603,-0.07379370206962033,-0.3826278722768329,-0.48277307692787175,-0.6626793998083682,-1.501394981497922,-0.43547261714259616,-0.5568822449013682,-1.5512261761630008,-0.5182513665355375,-0.5127948088974056,-0.8679412411753173,-0.7367791029785682,-1.793038137137959,0.8868520069427266,-0.3226878134839443,1.2367416319747617,2.114522880730522,2.6470913193244154,0.5111813102533056,-0.4920541788263342,-1.1524492348962325,-0.33636137829704477,-0.3781888910541023,-1.2636296953850443,-1.224279020385216,-1.637490157695445,2.001692748719865,0.5612958607617362,2.196524693482702,2.2791910721005237,0.4115867191689795,-0.4161773620642888,-0.9252842899274007,0.8729592283796248,-0.7152737634755069,-2.4295280197471536,-1.4262517423099177,-0.5625426904918089,-0.33595812479867004,-0.9341407068298605,-0.01450064994531583,-1.1192096984758118,-0.7408148182588774,-0.5203034260434387
82.0-C03427D4,-2.264179185740173,-0.7524555381990001,-1.2986497894142635,-2.0081215762019085,-6.71213206261907,-0.6187927581895004,-2.924798351838455,-1.126007451758622,-1.4453128830661781,-0.7625395915828237,-0.7304464664022684,-2.339292474217955,-0.9423599158765956,-0.6498137842923162,-0.6618665248965554,-0.8377536524235956,-0.832923447963064,-1.2594753820056495,-0.8845606395298612,-1.1719861773348066,5.11661708626549,-0.4478233761606707,-0.7297049517609359,-0.8197443154475906,-1.884506883977262,-0.8934210618930475,-0.6526635428755373,-0.6229366221411735,-0.5923445815802236,-0.7637608393795075,-0.6161242914931019,-1.9631277222731425,-0.7815494992936018,-1.0748507155230755,-0.7555379241811844,-0.634663852629312,-0.934759817074282,-2.166026776606329,-0.6122879550410509,-0.6693929358676858,-0.5455622623803018,-1.6804021046550464,-0.8288993284268806,-0.7923530641977294,-0.6163096669427117,-0.7350183426717095,-2.7857165175189653,-0.45248921260449787,-0.3967682877842261,-0.7194764140587074,-0.5770583594359054,-2.828656439042555,-0.5515382681208292,-0.606841371100278,-1.9487472442613512,-0.45425711261929225,-0.2986343006342177,-0.7704814120515419,-1.9200522084850222,-0.5586917777445176,-0.20182436898571315,-2.379154643897395,-0.5551924851621546,-0.44418584305436454,-0.6750937654934241,-1.5879763035816459,-1.4619410968731037,1.794294496545562,-1.1488800251509828,-1.6516068730899478,-1.6158493888807588,-1.53203701484997,-1.9282816270014103,-0.5221192579944486,-0.8901027208581,-0.4496560823107636,-0.26988869371602453,0.3122615125568359,-1.5579760680487142,1.225076441525779,-0.892645393216798,-1.4214687321791835,0.1862292805380898,-1.9626492698917422,-1.1512591061261694,-1.1438968666784015,-1.0624955212784433,-1.3096793517474146,-0.6432663301439838,0.6050112959036441,-1.3298538946429455,-0.6725204942873806,-0.42961032816059475,-0.782719655464116,-1.2279004068712929,0.2747781053971732,-1.1998004223460537,-0.8312990338404848
167.0-C03427D4,-1.938857925523536,-0.8118742401582839,-0.9350220851156008,17.279360166713865,-2.527666114513213,-0.6592700277714785,-1.5888145931786513,-0.6731760331452669,-1.2036690468983782,-0.6733508270262885,-0.41090210467034616,-1.085038381065934,-0.9173098080108488,-1.2384030624715288,-0.5925079871007548,-0.8498197664796558,-0.7575790955226627,-0.14012098519097269,-0.3953281099422159,-1.157163235385391,-2.435745027803655,-0.47229045459897145,-0.6374713128667249,-0.661261443961557,5.829013270152042,-0.7244924005738396,-0.6586621634785519,-0.4002918671601337,-0.49576156756147133,-0.5452880114421363,-0.5134938138892616,-0.7765266953955151,-0.6472083937020376,-0.27801007637281255,-0.5063865484271463,-0.6384366075182519,-0.7253354903580993,-0.1896629748797497,-0.5207809782006358,-0.6097077413976812,-0.46882059286290984,3.933876749094614,-0.683302050032234,-0.8045727124424187,-0.5925984163051785,-0.7190126723350025,1.3069341980095501,-0.3161729768230193,-0.43004401053615693,-0.5993671718390379,-0.5838621492770919,6.762656470381556,-0.48406316840192937,-0.8773330071402934,-1.151235037835045,3.85365402602043,-0.4762766440107604,-0.38173896838824606,-1.399716476665632,-0.5283885444921299,-0.5423399429231421,-0.2765508250805246,-0.053973007549962315,-0.22582116532259036,-0.7544433966277168,-0.4051546254153316,-0.527330781809706,-1.4495025108739932,-0.8345264864627402,-0.08203877921792879,-0.17674947100479543,-0.807858514780963,2.4156832040565113,-0.45930482953744045,-0.8879340968938143,-0.16333958663627932,-0.3244877740302267,-0.8238088757975813,2.079189935370092,-1.0971753054289544,2.8668041040182115,2.655501077867302,-0.9119158963100193,-1.04301882226857,-0.244287504925999,2.3518131035898024,0.10180789888456654,-0.11828116780635528,0.905220619186685,-0.5645784674369057,-0.5379239377310141,-0.23958585234840551,-0.14537856930714335,-0.9119564807300042,2.2108276538402003,1.2676006476312098,0.13646740563304627,-0.534663955857268
321.0-C03427D4,-2.208112543366177,-0.6043875904022942,-1.2552377314781373,-1.977841094028914,-5.7784913020572315,-0.8606257678312133,-2.838978077859087,-0.9956307709391738,-1.2980606258990421,-0.820827020548645,-0.7667799652826568,-1.516267921338582,-0.8854311723366719,1.3310962084918359,-0.666470074718257,-0.7978624866724602,-0.7412381545794706,-1.0119475323794134,-0.7093442776668937,-1.1311093914053727,3.383835574203063,-0.5438185388833711,-0.6660577456983348,-0.697000289503825,-1.7626863924321858,-0.887650860438652,-0.6339138960371687,-0.584293360572056,-0.5575525946419204,-0.7262807931628765,-0.6772753277735005,-1.6612572560475785,-0.5879255145508251,-0.7282584093316856,-0.8146716110826677,-0.6637057965099568,-0.8290397504861657,-1.7611038307417997,-0.5388240106155859,-0.5612949029730196,-0.5346002308120538,-1.3993284286233088,-0.7978362372715415,-0.8139214828930417,-0.6887300555337713,-0.6242088266267349,-2.4332275514412496,-0.4555834432845213,-0.44859760832145024,-0.6852806862194178,-0.48501949497157776,-2.4002440700687293,-0.5169679104354183,-0.5057980129356348,-1.7650601719629369,-0.5656352034543689,-0.37100177803054923,-0.550962563714539,-0.8939695855744201,-0.4918731491996428,0.4019392316178063,-2.2517556713534956,-0.5141134679306666,-0.531923282606996,-0.6577755096964611,-1.3442906517694109,-1.1296601646789755,1.3930242389056677,-0.85719908800205,-1.5008908820808287,-1.2839284325234874,-1.294644809357663,-1.6099817739475764,-0.5146797771638146,-0.8010121948672333,-0.4186853383938101,-0.32097774157029507,0.1615590635293643,-1.1304065608063876,0.9167179888165365,-1.0206460912930326,-1.2471993575922184,0.07643420198494225,-1.724883884930595,-1.0079084833590586,-0.6846614958381304,-0.7960221378129997,-1.3160568298274362,-0.6281037884612382,0.4745908395146111,-0.6153455302403426,-0.7368610593596174,-0.46928170615224474,-0.27020078126286007,-1.052708411565174,-0.0395477311118545,-1.177234928383708,-0.5219465388999162
278.0-C03427D4,-0.6712468353671104,0.2716518525262778,-0.32209189270505667,-0.7844736434567623,2.1273291527113662,-0.2194987734383363,-1.179750433334646,-0.21695676361458344,2.9787058018172097,1.5996284104060214,-0.16677295591163144,0.0861730827835373,1.965592409093952,-0.07100579384934863,1.3442998712566732,1.812197774821409,1.673617555909794,8.082312989893099,0.16836751652923132,2.560136599890113,-1.2763982398717226,0.24276026699805833,1.2782816919753377,3.768888177481734,-0.026050043785827703,0.2553925258413967,0.5797512247929444,1.058363520011367,0.6044890057196497,0.03293519618941565,-0.20018095375359266,0.750634247896353,0.3377021377238671,0.7002920901861982,0.6326702521086297,1.4860537127898203,0.7815942801362247,0.617866250800499,2.0648350480274975,2.183013397551544,0.4779111588648085,-0.25009522330093614,2.821396499067439,1.678084039540963,0.717012081577542,3.528765995930539,1.1278500128428979,1.4689292709463508,0.8815420550229637,0.6638043963132712,0.6667103853089864,1.1322148479730203,0.45337529402341764,-0.08818576655257077,1.1189490723115512,-0.3805169727431841,0.4928538505098713,0.3825675036683373,1.609274507190188,2.695893829465781,-0.28792762503501457,1.2254725516387952,2.48296153842448,1.3636287231516466,0.6118622410145372,0.5731795404265333,1.151492100501853,-0.9452550208766611,0.03270795347459163,-0.2509076806859034,-0.48064552602012584,-0.4543054522772114,0.09156169459431557,1.0480835695200672,1.6642255725574127,0.8145644050422078,0.30388927222072026,-0.5131114959051928,1.3721649543736743,-0.555545110062986,0.1522758778434773,0.15674325522469384,-1.2825343444752968,1.3068167041315701,0.8934823415000177,0.13206805765904203,0.9354956482953487,-0.2200933732720009,0.007051336291742816,0.36166359673974513,1.1681192465299068,0.9069558772833254,1.1137100662626098,0.9490087268732514,1.3934972180202352,-0.2743468632967769,0.42280363843897545,0.16656949459157452
593.0-C03427D4,-1.89556265739358,-0.956778038825743,-1.1659272693813167,-1.1145927828218118,-4.650974457090468,-0.9312532398213131,12.891077327151486,-0.8420547191973956,-1.3398492084642908,-0.7505076698680427,0.04800430011471074,-1.017663321083912,-0.9413221764887294,-2.7093440560010973,-0.6131314515603832,-0.8265398270423354,-0.8079395400280746,-0.5353031317354101,-0.7726098379289804,-1.1670113971161447,-2.9604418993651183,-0.5768321138762007,-0.7755695112221808,-0.774862566893678,-0.8063470608499383,-0.7773129202398252,-0.7057451954851576,-0.6385820077552704,-0.5458004783155284,-0.6172788838488139,-0.4271580871892102,-1.0532779636343206,-0.6243079014780027,-0.9333170281441079,-0.7878740733971318,-0.6033143496145787,-0.19065761109947982,-1.2931506390035308,-0.5083791262766557,-0.4278420717361497,-0.4145367085468727,3.193908008859362,-0.6966553233562511,-0.7282934001410866,-0.6598672926328826,-0.8177710004897423,-2.1664297749894197,-0.4201874856982335,-0.4194897717646371,-0.5928631556417527,-0.5029447100356992,-1.983115980753687,-0.5269373990043598,-0.6548053216022929,0.5052233878552669,-0.30669757531172914,-0.4319267606912709,-0.8110506226553993,-1.4658453094959052,-0.4591484348835798,-0.5796086487391109,-1.4193036418323652,-0.49784039468919666,-0.5235383204501292,-0.8100898882769152,-0.5509871691098012,-1.6027811913560233,1.1876462341111609,-0.1896664730015507,1.1594498870092822,2.6958315054676945,2.534968566824063,1.0035653807315776,-0.5066872506366268,-1.0289610728590577,-0.2615024665390087,-0.37211618947534986,-1.1356995552966194,-1.1815710655024627,-1.6808888433366778,2.1205548661622577,0.5943667152495093,2.528149283220239,2.724831482320062,0.49317233805980276,-0.34073552819687125,-0.7298152979914033,1.1823948705898022,-0.7172854211295498,-1.9868837305442382,-1.3002136485990134,-0.6722427144678402,-0.26212066936081774,-0.9021260284932012,-0.17400420297973204,-0.9866054285075715,-0.7953547057947611,-0.5960145796625113
540.0-C03427D4,-1.8236513690831293,-0.7079661126729649,-0.9562086361550306,22.465651124550423,-2.2419660253332787,-0.785417851209824,-1.4372313958720828,-0.9418553457108567,-1.3116763290317535,-0.6523781705974221,-0.37179350397511807,-1.0507190587216961,-0.9026130822149783,-1.1610281596897654,-0.6438100794459582,-0.8349398056137265,-0.7566118071322208,-0.8971623910361262,-0.48292857883287765,-1.0560158462803644,-2.7237621035727178,-0.5570295899774316,-0.6912563666205013,-0.5742305536899477,7.399672901167048,-0.7044424632537029,-0.6946610324137259,-0.4116726107010608,-0.3647712084113944,-0.5982448021542766,-0.2668384609168626,-0.5325893335501037,-0.5841710576821981,-0.4570253454228293,-0.6505181685212884,-0.6729433171267061,-0.4538842809429613,-0.30627623226823536,-0.5380610137167324,-0.6232278038375674,-0.4877809290866103,5.3591094791216705,-0.7811060511671282,-0.6890589203763249,-0.5008183349726116,-0.6670255281397238,1.898335529615085,-0.4375058433677742,-0.41271097013335345,-0.5707771727375538,-0.49600373791085484,7.631404347415234,-0.5809444777016171,-0.9964191232375235,-1.3745393922339617,4.374648165160824,-0.4793649634548828,-0.4476729300897334,-1.1864754985349797,-0.5384856915318406,-0.5486605511533335,-0.9044028174551267,-0.2941737691568789,-0.33312030634046264,-0.8079660583242725,-0.26655567125151003,-0.4927476206190982,-1.7612182948249429,-0.8309418743027683,0.098941710776908,0.1405621193311607,-0.36748136841760254,3.291126745350787,-0.4632942575362283,-0.7471428505899873,-0.4304192825222815,-0.362812634757961,-0.8656119145628782,2.6666180727880913,-1.2893497876741413,3.1449933670047465,3.146082835514798,-1.0607638452478998,-0.8282123862293618,-0.3496895585363109,2.2208962754868242,-0.40501123933304806,-0.05313180642674353,0.056722060617632075,-0.9108607638058304,-0.6433038035292262,-0.020402693556619833,-0.4295746766523516,-0.8088872911151488,2.481089275071822,0.8705622334719919,-0.18215693611123496,-0.3440252784785322
425.0-C03427D4,-1.8545022805225972,-0.6655977959740653,-1.2009914869538165,-1.3217319018586766,12.234423955030481,-0.6583719921266239,-1.9241708068737542,-1.0276710404966956,-1.1287892472716226,-0.6836214479992826,-0.9304062750664084,-1.9489464886928216,-0.8364776273181644,-0.660242330051082,-0.3781093091713682,-0.630363373895434,-0.612902888461075,-0.736052098538157,-0.7998133092799494,-0.8631777786740286,-1.9642991970786823,-0.4047583287840435,-0.42238930652474227,-0.6920884056850078,-0.7449118274353703,-0.7202046841073535,-0.6381853482829782,0.0008434768524632208,-0.4691738453796007,-0.46703224001345034,-0.4981698806566263,1.909682726136265,-0.5743786885829074,-0.6310105615819095,-0.41556118703661304,-0.4431301899298323,-0.3907160896563664,1.2574531062376697,-0.571173416968794,-0.6052617486198559,-0.3000149908762074,-0.6626364256424565,-0.7756922215888413,-0.5667040913126293,-0.6048401095826809,-0.5545793209632768,2.264430540919628,0.005315735170859454,-0.40790528744266596,-0.43672629916203587,-0.5390122142463781,2.018319990638699,-0.4355626233677548,-0.36366001476285564,1.1436215338164404,-0.44193857927082214,-0.1621399374436677,-0.26256295614777597,-1.4071168086517134,-0.47867528421097943,-0.4571758855217678,2.1222355826171055,-0.4847952012547705,-0.08496354516046611,-0.10028339737241745,2.3090177075764737,1.1851984186158184,-1.4135115878690556,1.8324592829076953,1.2988822569032352,-0.7431571839588064,-0.6269816721172394,1.072812595766411,-0.5230172757600691,1.490201384074048,0.8419138035369083,-0.34852289047098084,-1.2600622981803955,2.6223366656529032,-1.1916449971340244,-0.25691728037737993,-0.10852745140981437,-1.539928282577836,0.31391251102568,0.8989226765068858,0.3981231734694046,-0.7357212285596659,0.5492607073301665,-0.43534630499326815,0.743516391270001,0.6785087951305,0.4510989681389822,-0.34650429362715196,2.3427762185940058,-0.14527034467405966,0.7589636901800264,0.3619093640958882,0.19775314506723438
988.0-C03427D4,-2.0357815643998944,-0.7852783849620023,-1.2895177905837474,-1.760338182498398,-5.603462305843912,-0.841952291241509,-2.536022294035404,-0.8126183389712047,-1.1525493890138332,-0.42766743354854886,-0.6810440556027104,-2.162333102124899,-0.9543429587572059,-0.01838768755792941,-0.6639641049567921,-0.8613013430017322,-0.5802738080085492,-1.3090828821027984,-0.7998136569108228,-0.9399742875915311,6.188847130009401,-0.5117558499673076,-0.5750093763733456,-0.6894369095508501,-1.610906388560271,-0.8752812183569226,-0.2806018455465713,-0.4372500526801908,-0.38576287645272567,-0.7258999501690462,-0.6785725921587942,-1.4461823797883493,-0.5455268924212876,-0.5152391613572427,-0.18536417858306672,-0.579018730904741,-0.8291802733549608,-1.745290441214434,-0.4545855497666197,-0.5708399322085704,-0.5183128650453181,-1.5083850923410766,-0.6698411844604797,-0.7914779600183328,-0.7205312424770011,-0.26069288094995147,-2.0661200894573444,-0.45706618000137283,-0.4443526708323904,-0.631465484201317,-0.6015891591836,-2.0946011550506514,-0.26716932231470414,-0.11290716060650997,-1.2032101676516795,-0.6217730789361084,-0.2899922044545483,-0.7492374810455393,-1.56253585885123,-0.38979235219933417,-0.261543296699669,-1.8844724402617772,-0.5306436651906139,-0.5127155127895655,-0.6909336489333473,-0.9418451885438949,-0.9412720794702483,2.282525575146966,-0.836771693581818,-1.4530131911451432,-1.4503968441174924,-1.3379046572384081,-1.6630676829030782,-0.4807344452435016,-0.6113631312717811,-0.5177185301392601,-0.1918603169524018,1.238616474381714,-1.1220040046359743,1.6700189202099862,-0.913008119835745,-0.8871881460708027,0.5903106289168637,-1.4187938971982506,-0.771841678629744,-0.9604175229559072,-0.7941807987435896,-0.8427367805329768,-0.6406960167498599,1.550431239483531,-0.6606465965822275,-0.036099406237870224,-0.48555749487693456,-0.8813569977260518,-0.9941168447123725,0.9940058998621478,-0.533999907837601,-0.4581168392376923
306.0-C03427D4,-1.4677408303173558,-0.8618987618735103,-0.5621603698481595,-0.8790246473203813,-2.883556374516797,0.019055765734951213,-0.3936358052249764,-0.16444771199061703,-0.7364997483297281,-0.6083844805114765,-0.44418381222804637,-0.8824840071501681,-0.8641598132705763,-1.4954070022921755,-0.5593405155136093,-0.5014543881067803,-0.3800384902750425,1.1684521980821496,0.005105277833706956,-0.634987564507673,-2.452951110199788,-0.572097635702422,-0.6544494567498278,-0.30416317123206754,1.0127920252128515,-0.1264420902110962,-0.30157631398974394,-0.5687288795509614,-0.5497755688583368,-0.12447279031393887,0.19406950588331254,-1.2407324545105474,0.0818667930114873,0.2001174394225641,-0.5226284142578198,-0.09219836410219565,12.746791592266801,-0.8759705036794515,-0.3789748675431326,-0.4071045355181648,-0.4053277524689011,-0.066493859689256,-0.6743240592871824,-0.5023604486506124,-0.35237434251641286,-0.4382558458043689,-0.5796237339709953,-0.291262384387367,-0.325810526128525,-0.18432396184055277,-0.5044846079489612,0.09951619675409362,-0.23098513352070937,-1.124086661084351,-0.37631382281939035,-0.6608996770777065,-0.360488887294809,-0.15726249507179885,-1.1528301618418624,0.05205036535791213,-0.11032212172743469,0.08490584853883698,-0.35745425980957757,-0.41196924374319877,-0.5015881915677758,0.12104130275956226,-0.5911369588755686,-1.527303588992617,-0.29680872049852725,-0.48809251503257595,-0.1715307733586788,-0.11705459009422146,0.7931199358300824,-0.43063245490948865,-0.47824939996480076,-0.31872415651310015,0.14275161385028173,0.4060245009707961,-0.65661626208305,-1.5153653841170147,0.21467579883799065,0.2958123091830434,-0.04960899020618141,0.46628098292839787,0.22249040231227246,-0.2143148794124977,-0.4993063073159726,0.34538440163275697,-0.44916620236149873,-0.7046368681312338,-0.502993796176093,-0.4855628432114429,0.27094284976218797,-0.3147203528403508,1.7301706786656754,-1.1615972735577933,-0.2346708172542542,-0.31648597700301073
166.0-C03427D4,-1.4733662219912682,-0.8888140586375013,-1.0895693807808695,-1.851614743685031,-5.737293161701055,-0.6878392200595111,-2.6988416244853877,-0.7766433038662635,-1.209858243162889,-0.7464112069081071,-0.618238165501469,-2.0124820889854966,-0.8145721787847664,0.05350661661878242,-0.5095276361021029,-0.7690920575789248,-0.7288898723349783,-1.0129706287110045,-0.5754326185284748,-1.0055094644601554,5.155646269392065,-0.33612160414063297,-0.6979773234763487,-0.5529893000650542,-1.4395631103981819,-0.7583269447214294,-0.5567332526414205,-0.6003676171314454,-0.4149306430083809,-0.7800572298835686,-0.5624647108802584,-1.753718412317881,-0.6723563874409485,-0.8169139207648308,-0.6834096749892222,-0.5555198745088126,-0.8683588892212758,-1.6447315878691224,-0.5465743559005211,-0.6100164574874469,-0.345306913678319,-1.4595803132538765,-0.8212859144333733,-0.6655577757849724,-0.5578001274969215,-0.7349388494026683,-2.1208589026270186,-0.34278999368303675,-0.4420484443075505,-0.6519602116618708,-0.5087177850230714,-2.3371077244582885,-0.47681898512997917,-0.35358325004555735,-1.4017033717407674,-0.35282724659752895,-0.17670933752357892,-0.5655824365320214,-1.1308569621923295,-0.5480832588666666,-0.18606011470687872,-2.144665608401656,-0.5152957288438721,-0.345603118250978,-0.6694525198017256,-1.152154727399683,-1.205451285717929,1.9673956248871434,-0.7799533329582997,-1.3580574678028767,-1.3876421681354232,-1.3917678328939722,-1.4474627223155345,-0.5497297394863078,-0.6777675434378805,-0.458023892763422,-0.28825433779303383,0.5590249287801992,-1.277049249215344,1.63586675435239,-0.9186659756064552,-1.0423070102719203,0.3913144706737953,-1.4717370348409602,-1.045551532054639,-0.6984579544686442,-0.8241923487641721,-1.0421807057430605,-0.45942391601735955,1.189369732389737,-0.988059299406159,-0.2946510632447051,-0.437304214073311,-0.7181157175283466,-1.1652061792494597,0.270631523729141,-0.6831929971914901,-0.5621397709563414
467.0-C03427D4,-2.052183149790528,-0.7096965249700251,-1.2288424531205622,-1.7931245180479338,-5.7940076963385145,-0.723062028137919,-2.4142150408206775,-0.8998962814679163,-1.1673851161469524,-0.546297209520198,-0.7187845059557421,-2.1883190033499744,-0.8687764783027405,-1.0999768614214327,-0.5031209370562703,-0.4177670376576774,-0.5780452300659071,-1.200025040058932,-0.8550112509438156,-0.9756558169639848,6.903338501809046,-0.5049024970821652,-0.5606295788992094,-0.579010899691337,-1.5215781478430381,-0.8001840776485686,-0.5035079271331114,-0.4421347246715323,-0.4820181274807962,-0.5884310577153926,-0.634482108193222,-1.627362713530818,-0.6605025470489732,-0.9052827721150702,-0.6758771367567651,-0.506337448199356,-0.7561314574468618,-1.8944527450134974,-0.5914015513831763,-0.509443335680245,-0.47850215793866613,-1.4542771572753648,-0.6451291909134391,-0.6825497065727135,-0.5954257890776021,-0.7051235400417755,-2.1110785244709644,-0.4014572790300038,-0.39417676203326,-0.6437196841836093,-0.5769862742187865,-2.2979290415506473,-0.5106754081423951,-0.4004657904568348,-1.2190952133107253,-0.4640355775675514,-0.4305551063513433,-0.5949505614235775,-1.7569797248024088,-0.5133345421086359,-0.14024219085236045,-1.6465905985196474,-0.4927835044878521,-0.48345984985662704,-0.4369175791030837,-0.9590144518287155,-1.0622837464637653,2.2764946835457827,-0.7633130839376202,-1.3857655782312845,-1.4795952094244151,-1.1891811664099898,-1.6482992117039836,-0.4842039970327199,-0.8180084424574157,-0.29013501580871803,-0.21534656396475566,0.9821513467082509,-1.1326687016582022,1.8282683126634927,-0.7878892243996578,-0.894667408658476,0.9218403134698895,-1.458558519192323,-0.7087526492145615,-0.6970436734114702,-0.8850346001637976,-0.6079493508145781,-0.503852849208023,1.767171019254424,-0.5820243681286583,-0.16199925597708917,-0.4515203900016047,-0.6972614883612687,-0.9826138366991932,0.8571275009389249,-0.7944826415150656,-0.6375141870849005
426.0-C03427D4,-2.1238039471868086,-0.633998509520453,-1.0765190697384988,-0.903629514514796,-4.3411615023987915,-0.8496455679443722,11.727436905111098,-0.7228716597890255,-1.2337228523077495,-0.7636862636193794,-0.3940560696606568,-1.1180072197464082,-0.9347177379227158,-2.6223567678607056,-0.5886275848050301,-0.8297431966855708,-0.8106068825406417,-0.8340316122763116,-0.7023641866435273,-1.091983124127016,-1.6517485231983096,-0.5438519898558695,-0.7137093144349045,-0.7262390340151959,-0.6932218869293445,-0.8825758956822762,-0.6713559706730058,-0.6295890086550963,-0.5228490426595637,-0.5301814706536127,-0.38391957476963784,-0.7050542309193459,-0.703638321343851,-0.956831970586429,-0.8120496562650849,-0.49138245950221704,-0.43860976302120536,-1.4286763506695443,-0.5607188806713406,-0.4795987065921821,-0.4795779264399391,2.9886456708093374,-0.6928969996959149,-0.8092054676937588,-0.6430045295914978,-0.8152781040503437,-2.0261586173124524,-0.44401333527265013,-0.4177970690826561,-0.6633942091767007,-0.46956807962129715,-1.8701961612516784,-0.46060035842689223,-0.8154327927644216,0.39984689083327585,-0.2225103996286864,-0.44440087202909717,-0.7656405157114801,-1.641779917120535,-0.4413904740947703,-0.5648005488014436,-1.3442565555104116,-0.4346112621209318,-0.5158372493000738,-0.8433084562325655,-0.7871595545719831,-1.5801544250967365,0.8992526251179499,-0.6310739788410582,1.6276763294465295,2.1424857308507543,2.8699556218546904,0.5562753542564307,-0.45459575322700985,-0.8171872071207922,-0.4648340623476923,-0.3736379279800068,-1.0286212517643436,-1.0284656671141912,-1.0686698175857425,1.4227638836363674,0.6678584415426951,2.4377679573740436,2.7729033909009715,0.7592536647101995,-0.45659325817174556,-0.774993611410953,0.9411038763931441,-0.5384233338334204,-2.0426299754022956,-1.1205130252308595,-0.4505611854516688,-0.1620627025669569,-0.8171465462853552,0.22581320960317178,-0.6774813440328382,-0.8725212573137295,-0.5956558430797179
714.0-C03427D4,-2.1517550395093705,-0.7888943881181959,-1.163695688526152,-1.6556185601220224,-3.949511676276511,-0.8326380888165021,-2.244500559643553,-0.960226165953624,-1.2119478897403146,-0.6999882370306275,-0.5344394674597852,-1.7941948007186421,-0.9284082831838929,-1.1570567048987508,-0.5796193036844401,-0.8572076784915952,-0.7579090452832371,0.1405911438407807,-0.750814627159531,-0.9235299064449554,6.114214343563428,-0.5650173774680816,-0.528528661619878,-0.7081423713688751,-1.5870480675830887,-0.8463797069959295,-0.631125846215128,-0.6238504913223952,-0.5544394501474901,-0.49050535263386386,-0.6118442915887091,-1.311213768834515,-0.7282886619961988,-0.9193236051164461,-0.67275732557926,-0.5502216699868125,-0.24883622487875792,-1.0223921310391249,-0.46638339656758754,-0.5080160009764876,-0.49064569733163066,-1.2429713020334008,-0.6355337679454162,-0.5250681619629936,-0.600433879510411,-0.5646980258595866,-1.3514560071054,-0.4309492180437601,-0.16751885193029042,-0.682855863974186,-0.5819547355049952,-1.4250984161655844,-0.5726252622010796,-0.5370046583784187,-0.31786856318591394,-0.48905387715727733,-0.4275223267744065,-0.21156048042893388,-1.5945813643510047,-0.49499230198382604,-0.05718787761412095,-0.8001559236818288,-0.44867043545916735,-0.44873718046292904,-0.6531399548165864,-0.550926335333302,-0.41371148509609573,2.06489104983573,-0.6033174842603591,-1.0114305544490416,-1.1513089661869227,-1.2585102964820885,-1.0020949871824416,-0.5054683710357032,-0.3160604123859504,-0.2322420980547831,-0.14962289266672435,0.8459698823701064,-0.35249814282946085,1.7008084204198997,-0.7207394397098443,-0.7379678404028663,0.9796729754503309,-0.6840157709434885,-0.222799801226212,-0.31789608942506187,-0.41369532732976505,-0.1715384852191464,0.058597890675420095,2.483316029351444,0.29754625334139395,0.4620570152785557,-0.35547119559191476,-0.45294576375539086,-0.7206240912251516,1.3745796926086902,-0.13446847977179527,-0.5415057007060254
