Gene,C,Z,Pval,FDR,Module
STAU1,0.07195823497174257,2.46334397280232,0.006882389544245868,0.013519799705381759,
PCCA,0.05184795658126066,2.4626092071507517,0.006896508049218636,0.01354376782309715,
STAT5A,0.040554639899643044,2.4608595110383154,0.006930231433310499,0.013606213130879757,
NEMF,0.02815949015836079,2.4601474110002433,0.006943997977810801,0.013629453102321614,
TAX1BP1,0.044022510592797826,2.4593282234728093,0.0069598646301901115,0.013656801041017486,
CCT3,0.07627911158051308,2.4592070905581735,0.00696221353968622,0.013657616341111765,
EIF2AK1,0.05841124481765239,2.4588816452861293,0.0069685277721069395,0.013666207712982626,
TGFBI,0.03868092543941339,2.458165178034172,0.006982446363162312,0.013689703333160858,
RNLS,0.025654746788084517,2.457834844495542,0.006988871913798081,0.013698499222827317,
SPINT2,0.025759400784753504,2.457658338975922,0.006992307386285936,0.01370143117246154,
MYCBP2,0.04427587926124636,2.4573794228933954,0.006997739199020433,0.013708272241231376,
SMIM7,0.048456848905576215,2.4572595487193336,0.007000074859204731,0.013709045967680128,
ARMCX4,0.05125903245078458,2.456845141692302,0.007008154577740323,0.013721065392782051,
HIPK1,0.04789616632904789,2.456246522302333,0.007019840429008568,0.013740136544892359,
FNDC3B,0.05498263496332931,2.4558542298444017,0.007027507827682647,0.013751333876662112,
UBE2I,0.03361023275741983,2.4545056930746276,0.007053921530868919,0.013799197367504304,
GPATCH1,0.07535624948165458,2.4540929388462676,0.007062023614470826,0.013811222262630653,
NUP50,0.06808914968250493,2.453467645486,0.007074313340160441,0.013831428019621742,
CATSPER2,0.05590108353238461,2.451716616221732,0.007108829136093307,0.013895066136514422,
TAFA2,0.06399656640060056,2.450205339358701,0.0071387383701224305,0.013949667454092629,
KIN,0.04450639285923226,2.4495427410572415,0.007151886625491496,0.013968925879025929,
PNRC2,0.04182020817044783,2.4495093983154526,0.0071525488256563964,0.013968925879025929,
ARGLU1,0.04157949992777026,2.4491833338660096,0.007159027447037535,0.013977714175199876,
U2AF2,0.04574435900735484,2.4478549420236315,0.007185474988356547,0.014023538371256786,
CARD6,0.03694437341404705,2.447805157100059,0.007186467851634989,0.014023538371256786,
MIER1,0.04911010450544902,2.447531333183749,0.007191930899340508,0.014030323080072177,
FYCO1,0.057657915365675834,2.4470152980626256,0.007202236247598589,0.014046547999181785,
COPA,0.05740476032022162,2.446139201750285,0.007219761932908376,0.014076841924941973,
PLEKHG3,0.05204501335566004,2.445958164370605,0.007223388142529249,0.014080025893715953,
USP54,0.06321274431032932,2.4446160235730896,0.007250321581061939,0.014128626661688699,
RBM4,0.0571790840193966,2.4438815948332833,0.007265097199658585,0.014153515338772267,
CSPP1,0.0836125760724006,2.443299510256829,0.007276826733255004,0.014172457690574401,
IFI44L,0.0775786512333533,2.4427920679441315,0.007287065776592507,0.014188487498855972,
EIF4A1,0.05306282398388593,2.442475821232011,0.007293453346100802,0.01419701141825739,
TOM1,0.034138235933556485,2.441716838045736,0.007308803476499113,0.014221696315709262,
BIN3,0.03816220788828244,2.4416497691929484,0.007310161285722017,0.014221696315709262,
SPPL3,0.051589637127724,2.441494804823126,0.007313299390594121,0.014223884057036585,
MMAA,0.07778939236798761,2.441195932156013,0.007319355063489244,0.014231743509080103,
RPL39,0.03939081075051683,2.4405852618560697,0.007331742035757529,0.014251905817443915,
NRIP1,0.045729185937034046,2.439513105466375,0.007353534601957154,0.014290335193459517,
MYD88,0.06975096830348948,2.4387431720241217,0.0073692194103075655,0.014316877314194894,
PARP10,0.04444854515622117,2.4383829403070445,0.007376568041672488,0.014327213815335292,
SKP1,0.03809406360533442,2.437982509648626,0.007384744299876012,0.01433915165869273,
AC048382.5,0.07440740980923113,2.4377988535213366,0.007388496983142066,0.014340192547455522,
STAMBPL1,0.09505499958125277,2.4377575860693868,0.007389340440648089,0.014340192547455522,
SLC25A45,0.05636012504418512,2.4370373578316915,0.0074040747171454846,0.014364840374049906,
CFAP70,0.06365510267115126,2.436524368147416,0.00741458513319499,0.01437070076430515,
DNAJC5,0.03718098492965761,2.4365090219380576,0.007414899757246697,0.01437070076430515,
AL512603.2,0.03551897350888319,2.4364023162041213,0.007417087736168982,0.01437070076430515,
LINC00205,0.04984755648090402,2.436394964448185,0.007417238503344984,0.01437070076430515,
MAP2K5,0.04167254690400211,2.4363935686969365,0.00741726712721639,0.01437070076430515,
KARS,0.06470223336406408,2.4356780927337147,0.007431952828106735,0.014395205587536597,
FUT10,0.05030083349987842,2.434698340069328,0.007452104575338045,0.014430281447419941,
ATP6AP2,0.053299402458295744,2.434529580430092,0.007455580513281702,0.014433055836070689,
RBM17,0.058436562369106035,2.4341123979462966,0.007464179341157086,0.014445743250940725,
COPS2,0.04839373742873239,2.4339330350199977,0.007467878995726352,0.014448944734541481,
ZNF37A,0.06916954085829247,2.4336310956273572,0.007474110639993981,0.014457042048444,
SF1,0.047732488722866964,2.4332378161391097,0.007482234296797896,0.014468793614174743,
AATK,0.04198158192316196,2.4321074582572804,0.007505626510515386,0.014510056286338446,
CTNNB1,0.04579332291197793,2.4315920118122043,0.0075163147963835,0.014526589430675502,
SENP6,0.05216900873261423,2.4314967566647416,0.007518291472048363,0.014526589430675502,
SEMA4D,0.04195736823105446,2.4313746267852694,0.007520826505347352,0.014527513927747798,
KPNA4,0.0631156442435325,2.4301054030015035,0.007547216213329336,0.014573744819241848,
TNFAIP3,0.0982076059112005,2.4300252146816295,0.007548886225029151,0.014573744819241848,
IVD,0.0924854617265247,2.429636012083275,0.007556996429818857,0.014582592093109529,
PGAP1,0.0723939556739999,2.429607175625673,0.007557597629229046,0.014582592093109529,
CNNM2,0.04385071459445294,2.429334427727293,0.007563286121380511,0.014589583058829035,
SNCA,0.04253059224436001,2.4290939453982747,0.00756830480316926,0.014595278495655926,
KDM5B,0.05237884176532876,2.428992676617173,0.007570419082360869,0.014595371287608402,
HIST1H1D,0.05698099930657347,2.4288259367406426,0.007573901393643224,0.014598100803464046,
RRAS2,0.06618312405825866,2.4267583021243033,0.007617200655447624,0.014677551944921445,
BRWD3,0.0671674447102298,2.4262486105956595,0.007627907762214016,0.014694175192876958,
ATF7IP2,0.0656958766362729,2.425550852712865,0.007642587071660846,0.014718439224158183,
DSE,0.057159416148204134,2.4252568946527058,0.0076487787526417,0.014726348625963743,
TMEM50A,0.0676075186198704,2.4240879809113616,0.007673443468131252,0.01476981053375454,
LAT2,0.04349901280392193,2.4229237018983585,0.007698079960216195,0.014813194453545954,
UCP2,0.06516310138443718,2.42191826375583,0.007719411327908631,0.014850196519702225,
GLB1,0.07316790635918033,2.420804605084031,0.007743099410912563,0.014891668304536209,
RPS13,0.041123865436947966,2.420706681321818,0.007745185355445361,0.014891668304536209,
CLIC4,0.0297675484304073,2.4201955649842763,0.007756081041440251,0.014907403038443632,
G3BP2,0.048296065372267744,2.420094724266406,0.007758232298670572,0.014907403038443632,
PTK2,0.03609991828223177,2.4200259383778735,0.007759700024399381,0.014907403038443632,
ZNF544,0.04002934870241921,2.4184844508325316,0.007792655824298289,0.014966645117684372,
ASPSCR1,0.028869885455270042,2.4175993652546452,0.007811633866342824,0.014999016480523432,
TK2,0.02527976874603621,2.416241412826957,0.00784083019678704,0.015050984921223818,
CDH1,0.052275931599166894,2.4158107204926034,0.0078501102243838,0.015064704869613466,
PRMT3,0.08722817252896617,2.415685428169237,0.007852811682538798,0.015065796231790891,
RERE,0.04244364648951603,2.4147102189045193,0.00787386637538526,0.015102088535357447,
RAD51B,0.05842617612425222,2.414384513082527,0.007880909392066711,0.015111494013452562,
ELMO1,0.054935332918538346,2.414187507762306,0.007885172096230452,0.015115564637115851,
DELE1,0.060114954969079384,2.4139428383695645,0.00789046895537583,0.015121614948663827,
CDK19,0.04415167286084569,2.4131784311021134,0.007907037812147842,0.015149258232984094,
DLGAP4,0.046641958116842096,2.4130003567695586,0.007910902041703307,0.015152552066863383,
AC068831.7,0.06392044506379005,2.4124965334588633,0.007921844052919248,0.015169397232263912,
GTPBP1,0.07630209202230119,2.411365051544678,0.00794646604746935,0.015209115691588695,
DYM,0.04599799237985135,2.4113454983787728,0.007946892131604455,0.015209115691588695,
WAC,0.04227624082229737,2.4110525987416254,0.007953277128945965,0.015217212794928034,
ERC1,0.07743984608381395,2.4108839208953072,0.00795695622895135,0.015220129651045853,
EIPR1,0.020957105199632453,2.4102581691204006,0.00797061782830836,0.015242134363608625,
AKNA,0.04786513971949464,2.4100506868521,0.00797515219386329,0.015246677969539995,
DDX18,0.049597496075956274,2.409734700315792,0.007982062194262566,0.01525575956176157,
AC068025.2,0.03306614385818292,2.4093855407454683,0.007989703744882037,0.015266234042154912,
PLPP1,0.058609294623042534,2.4088387471869543,0.008001683548379263,0.015284989882571962,
BUD23,0.068302364934921,2.4082500044923347,0.008014600076848323,0.01530552445062356,
YTHDF3,0.0477030539105213,2.4081083432435024,0.008017710742191646,0.015307326671038322,
GCH1,0.04730606925868894,2.4075414570740308,0.00803016932391354,0.015326970036240272,
PRCC,0.05347408206426664,2.407187683253857,0.008037952910150055,0.015337682160264718,
STK26,0.09343544027468724,2.406546095482101,0.0080520857821966,0.015360500665794433,
ZCCHC10,0.04963423264200732,2.4061283332026586,0.008061299972023843,0.01537392629653791,
SLC35F5,0.038701319281220316,2.405617076099043,0.008072588899605541,0.015391300401299202,
MRE11,0.045113680277698416,2.4054302997611408,0.008076716520614702,0.015395014976152794,
GALK2,0.05519039053406189,2.4052179022645297,0.008081412604584195,0.015399810800858577,
XPNPEP1,0.04604593089692585,2.4050466118349103,0.008085201563997797,0.015402875902934314,
CFL1,0.0424209888218945,2.4045743302694316,0.0080956565621398,0.015414563948051282,
AC004151.1,0.055105025699918986,2.404572321581533,0.008095701054256832,0.015414563948051282,
SLC4A2,0.05991414663668622,2.4033155043027605,0.008123581524379597,0.015463481511241571,
EFHC1,0.10311528465096542,2.4026012328229664,0.008139464061663434,0.015489358602574218,
AGK,0.05126207760077266,2.4025070104944257,0.00814156122471094,0.015489358602574218,
NDUFV3,0.07146495948914501,2.4019924091586824,0.008153023396237193,0.015506989033661694,
MAP3K11,0.06279841866056655,2.40178390949166,0.008157671528870472,0.015511653211289642,
UCHL5,0.06502146966544753,2.4003094380164405,0.008190608778218443,0.015570091606387266,
AFG3L1P,0.05481043608407509,2.399811023271213,0.00820176892950352,0.015587112111383606,
ALPK1,0.06224093308123866,2.399527002479344,0.008208134496086237,0.01559501400762592,
TMEM144,0.04810301543749647,2.3991709411822595,0.008216120788681239,0.015605990118645946,
STX8,0.040192503521320685,2.3988520254150925,0.008223279718145267,0.015615389228219938,
TRAPPC9,0.04715074315504006,2.397236825780357,0.008259621470775585,0.015680184377736824,
SCARNA7,0.05492544842231726,2.396638953646773,0.008273109233662522,0.015701570023264926,
ATG14,0.05753693417721167,2.3954873133330223,0.008299144317943227,0.015746751399933107,
FMNL1,0.04173185234772914,2.3950214476263976,0.008309696547240671,0.01576253931517403,
PSMF1,0.03826587745956867,2.3942445592442607,0.008327319896107545,0.015789837048595795,
SNN,0.029160170155766208,2.3941730167758415,0.008328944452590218,0.015789837048595795,
THUMPD3-AS1,0.038538187054990576,2.394091619278287,0.008330793131386825,0.015789837048595795,
ZHX2,0.05041589042051467,2.3937782129275162,0.00833791449972089,0.015799095500544088,
AC012435.2,0.051930853977173064,2.3933251420215726,0.00834821884140727,0.015814378625824875,
PHC2,0.03347338380713843,2.3924424590838984,0.008368326107379156,0.015848218665556666,
CRACR2A,0.05539323910711895,2.389198173580689,0.008442595807466374,0.015984587720166837,
PKM,0.05063594734271598,2.3890219195109585,0.00844664721596351,0.015987973186914858,
RELL1,0.03978086596380571,2.38760755958877,0.008479219787399484,0.016045327773423507,
EPS15,0.051247789830674954,2.387131201107928,0.00849021506546553,0.01606183160751165,
PCMTD1,0.054360746952091775,2.386842442412468,0.00849688626587399,0.01607014848249903,
RPS6KB1,0.09690249719784191,2.3861568680779746,0.00851274353774108,0.016095829858298445,
SUB1,0.08322607862255658,2.384162413687334,0.00855902283840513,0.016179003834758853,
RASSF5,0.05639483100855953,2.383492699571972,0.008574612306626796,0.01620413625843009,
SLC11A2,0.050609599447721386,2.382970320459423,0.00858678942805452,0.016222808376511667,
TNRC6A,0.043629981223282537,2.3827754647819526,0.00859133557037645,0.016227057344689638,
OAF,0.057279109549846864,2.3819924039473936,0.008609626318556437,0.01625725750181306,
PDCL,0.02482963044409844,2.3813968063933286,0.008623561157927255,0.016279218604916657,
RPL29,0.12884476697930194,2.381272105956923,0.008626481202632163,0.01628038023387486,
ARL4C,0.061309254695239984,2.380981375344065,0.008633292457115433,0.01628888299066865,
IP6K1,0.04209723830383647,2.3805486308107686,0.008643439558276298,0.016303673441832783,
THSD4-AS1,0.06966252470140472,2.3802535981493267,0.008650363552601806,0.016312378039396464,
NSUN6,0.07524352878025699,2.380030528887825,0.008655601897912863,0.016317900135269937,
EBLN3P,0.06413976543734128,2.379750539383847,0.008662180841092697,0.016325945960906835,
THOC7,0.08180250574467889,2.379403310670746,0.00867034580248152,0.016336975926574942,
CRYBB2P1,0.01797372051753851,2.377754127134117,0.008709217998966528,0.01640584425191988,
NPRL3,0.03489208787481428,2.376891879517735,0.008729602436979152,0.01643985913484957,
AC129492.1,0.059576396328616894,2.3750539000022983,0.008773193872237673,0.016517548377795024,
CALN1,0.038692610206783704,2.3739019517839073,0.008800611849532422,0.016559059991027008,
CXorf38,0.040078978244815974,2.3738955277851366,0.00880076496003775,0.016559059991027008,
AL034397.3,0.05553196587888867,2.3738321788459404,0.008802274952761384,0.016559059991027008,
APBB1IP,0.05682342762667136,2.3736821627781746,0.008805851658975378,0.01656137809345103,
AL645568.1,0.040779660582973276,2.3729796113543076,0.008822618956477015,0.01658849622266533,
MTHFS,0.03792224586131655,2.3723622104398143,0.008837377121756444,0.01661182330710152,
TRRAP,0.03798995675961581,2.3720045893098276,0.008845935481730799,0.01662348716226293,
AC073869.1,0.11149451048684775,2.3708496749149686,0.008873623780739888,0.0166710846774326,
FBXO28,0.051944844245274874,2.3702568642355923,0.00888786549413523,0.016689938546337515,
ATRX,0.039958401343968525,2.3702352722228173,0.00888838459956423,0.016689938546337515,
PLXNC1,0.04152800147053109,2.369731338558642,0.00890050749346028,0.016708260678661553,
ZFYVE26,0.09202179435555219,2.3681403557973533,0.00893887613971585,0.016775829184631445,
CEP192,0.054635007397999646,2.367886563798614,0.008945010051199857,0.016779717348624643,
PPRC1,0.05035428981522934,2.3678580807960916,0.008945698688408889,0.016779717348624643,
TMEM87B,0.03192327851594396,2.3668352286375822,0.008970459118390242,0.01681772819803301,
RAPGEF5,0.04426266537903142,2.3667751853816394,0.008971914463786765,0.01681772819803301,
ATP5MC2,0.05520800314729543,2.36672605118481,0.008973105546204192,0.01681772819803301,
ZBTB7A,0.03384045614322523,2.3662924090742976,0.00898362365162957,0.016826766236945668,
WWC3,0.06730024856226148,2.36627352577802,0.008984081916318833,0.016826766236945668,
AOPEP,0.040771761236198016,2.3662326516376853,0.008985073930600095,0.016826766236945668,
RDH11,0.03913393401190122,2.365792089503114,0.008995772453928033,0.016842336765053704,
AC090114.3,0.03542999249158149,2.364951702252873,0.009016211197551886,0.016873804587367574,
RGS10,0.10803751942094887,2.3649046249309778,0.009017357349562938,0.016873804587367574,
MTMR14,0.04446653691319897,2.3643908956342443,0.00902987298213668,0.016892749667853153,
PDIA4,0.04439114671415625,2.3640298930536376,0.009038676938473282,0.016904742889429513,
RAD54L2,0.04379236889928911,2.36360169571616,0.009049129354026814,0.01691981200551758,
TBRG1,0.04115803869647466,2.3628522802274907,0.009067448270810791,0.01694957782085404,
TRIM62,0.07463415613077272,2.3624977894924,0.009076124847333932,0.016961308444858967,
STYXL1,0.05918761611732409,2.361131203641013,0.009109641713979821,0.01701944169996124,
ERO1B,0.04702190012952883,2.3607375058963007,0.009119317625534954,0.01703301420062901,
FANCA,0.08597608017639724,2.359774363098094,0.009143026733836894,0.01707278372926879,
HSPA5,0.05911662482938625,2.3593404994537854,0.009153724513031163,0.017088010710186254,
LINC01138,0.08810779057950645,2.359247487768388,0.009156019328716729,0.017088010710186254,
PPM1K,0.032205053027606484,2.357935657109766,0.009188438941782501,0.01714398644605166,
DIRC3,0.08382110832772065,2.357079932170717,0.009209640805660394,0.017176719002888453,
VPS37C,0.06875645572512522,2.357031367363164,0.009210845354323536,0.017176719002888453,
PLXNA2,0.05879574883957647,2.3566284070524635,0.009220845263508769,0.01719082896316335,
SNHG7,0.08386209693952368,2.356197543648859,0.009231548129526106,0.017206241685216995,
C16orf87,0.027172275722799667,2.3558979562422895,0.009238996439819529,0.01721476759886579,
ZNF654,0.03507086910452824,2.355817548507327,0.009240996423400209,0.01721476759886579,
PLEKHG1,0.058267734652074035,2.355666661075558,0.009244750472858108,0.01721722049572098,
ILF2,0.058341659553017705,2.355279989553897,0.00925437687699002,0.017225424653337332,
MAFG,0.03659468217966315,2.3552171314200927,0.009255942594073736,0.017225424653337332,
ZNF407,0.044024733232329034,2.3551406282521468,0.009257848504561857,0.017225424653337332,
GRSF1,0.06385558725400978,2.3550980419300878,0.009258909599196185,0.017225424653337332,
PLEKHM2,0.054226260034755905,2.3543784577224955,0.009276855092392502,0.01725426655414972,
ZCCHC14,0.05494604128036711,2.353621576141241,0.009295763569484706,0.017284779519186163,
CAAP1,0.07259603425380683,2.3535259731633706,0.009298154327988025,0.017284779519186163,
KLHDC4,0.046400667970328255,2.353255912065187,0.009304910694444894,0.017291050417100856,
TTYH3,0.03033073064969095,2.35319547754212,0.009306423228456604,0.017291050417100856,
JAK3,0.06220165663259398,2.352500838615403,0.009323823860174043,0.017318825071856284,
ANKRD36B,0.08099349411851536,2.3521964403929063,0.009331457969002763,0.017328448762627634,
STARD7,0.057808296403231096,2.3516805016514977,0.009344409866101841,0.017345206508238557,
SCAMP4,0.0519057255254782,2.3516413650943404,0.009345392974285952,0.017345206508238557,
PSPC1,0.05152719100882021,2.3511840814955267,0.009356886620428941,0.0173619771701366,
EIF2B5,0.029752891862665432,2.350478936696099,0.009374634398686082,0.017390340701764307,
LINC00662,0.10159841302517653,2.3500842577502024,0.009384580914717326,0.017404221470612546,
DMXL1,0.046123599400615535,2.3496847354087564,0.009394658892345613,0.01741833869174,
YPEL2,0.05423694474851181,2.349277518857238,0.009404940697324383,0.017432826314851598,
MESD,0.04179181082390391,2.3486583973492583,0.009420591744947058,0.017457256056218787,
DDX42,0.07474558377824732,2.348378038741169,0.00942768654478305,0.017465821597783232,
LPP,0.038639221154521244,2.3476200976463324,0.009446890522570948,0.017496810343849287,
PTCH1,0.0852077039472006,2.346993749775427,0.009462786126118368,0.017521656931821797,
WASHC5,0.056995911724135345,2.3465748598143206,0.009473429861328656,0.017536768485436484,
BTBD1,0.030270479827346906,2.345298651845291,0.009505922078109552,0.017592306408112622,
SEC61A2,0.04541151423413267,2.3435801511531573,0.009549828977334574,0.01766078887641401,
STRBP,0.0625290065667418,2.343407327185725,0.00955425434590079,0.01766078887641401,
CASK,0.07040374941231,2.343364984267015,0.009555338861384106,0.01766078887641401,
PCNX1,0.03576261764733434,2.3432376276371802,0.009558601454209947,0.01766078887641401,
UAP1,0.07839978047484683,2.3432315300089956,0.009558757686271112,0.01766078887641401,
CLSTN1,0.043277474570589045,2.343085096361386,0.00956251024689128,0.01766078887641401,
PPP2R2D,0.06041529419821044,2.3430005779080427,0.009564676732875997,0.01766078887641401,
NMRK1,0.06112309939572453,2.3429829841495726,0.009565127772732674,0.01766078887641401,
NOM1,0.06378629143620484,2.3429713019967977,0.00956542727083239,0.01766078887641401,
RPS6KA2,0.07865557285655302,2.3425913474720765,0.009575172724636871,0.017674162562538506,
TYW1B,0.03876236377601757,2.3422132973074308,0.009584877946441773,0.01768616361697185,
SSR1,0.031567929595975014,2.3421430667827905,0.009586681835983185,0.01768616361697185,
CDK8,0.04687616406057952,2.3411036115425015,0.009613415237717929,0.01772265518748515,
MT-CYB,0.056624713876361414,2.340972008563337,0.009616804533319454,0.01772265518748515,
PACS2,0.058863118642187434,2.340955839904139,0.009617221012073499,0.01772265518748515,
TTC3,0.05149342174149152,2.3409130481364064,0.009618323335516292,0.01772265518748515,
TANC2,0.025851561252050372,2.340877158534882,0.009619247943092915,0.01772265518748515,
DMAC2L,0.07152752474069937,2.3407891693712077,0.009621515096829777,0.01772265518748515,
RNF144A,0.08341353467764186,2.340376885758151,0.009632144335168957,0.017737608859132826,
EIF2AK3,0.05429380959383709,2.340062129473982,0.009640266091694627,0.017747938408061208,
TRMT2B,0.09723851311771974,2.339950468566246,0.00964314875146319,0.01774861979685669,
HIVEP1,0.07856667280314077,2.3383315936663913,0.009685026651989245,0.017821054511500917,
MAP2K6,0.05547163048365642,2.3376698801781792,0.009702189902337295,0.01784798684117465,
SMC5,0.06335057898359898,2.3372803921935006,0.009712304700393505,0.01786194230762294,
AC097634.4,0.05318196704485137,2.3360255455421646,0.009744955092494944,0.017917325032114597,
C6orf89,0.08173680622936548,2.3343779747293203,0.009787969520208849,0.0179917295578338,
SLC23A2,0.0600294040642983,2.3338940366440895,0.009800635543020873,0.01801032504575948,
NCOA7,0.05182654703824098,2.333695588968159,0.009805833615230866,0.018015190808320116,
MTHFD2L,0.05333275461774666,2.332914401127388,0.009826319192975793,0.018044428001990943,
MKRN1,0.03528303674568024,2.3328939297321516,0.009826856529396823,0.018044428001990943,
MEF2B,0.04847235028635011,2.3327421930985763,0.009830840136680175,0.018044582714657892,
UBE2D3,0.04016348143795309,2.3326961322895436,0.009832049669977099,0.018044582714657892,
STK17B,0.04575914294890644,2.3320887342894148,0.009848011792346362,0.01806918319509992,
ZNF700,0.037062783188273246,2.33190136361746,0.009852940367234712,0.018073531746077905,
KAZN,0.05886769670319416,2.331699081851148,0.009858263579568018,0.018078601746123694,
MTFR1,0.039038256793323435,2.331373122637234,0.009866846750787799,0.01808964584675967,
ACTR3,0.06575305121986233,2.331036669325026,0.009875713096675183,0.018101203247253114,
OSBPL3,0.06406601265044691,2.3305228966377043,0.009889265653732538,0.018121341784167744,
FBXL18,0.06615854557796087,2.3299044100864017,0.00990560194595946,0.018144106265192566,
CAMLG,0.14364763258707783,2.329858109035937,0.009906825858557152,0.018144106265192566,
AL589740.1,0.06150484685664057,2.329665110799878,0.009911928957256927,0.01814874705911429,
SNX1,0.027769854750813866,2.3293324149643153,0.009920731212004041,0.01816015684933831,
TPM1,0.0614119282077033,2.328961922112828,0.009930541507313899,0.018170358631538496,
BACH1,0.05150322742397941,2.328927671810716,0.009931448849995772,0.018170358631538496,
MRPL33,0.04712751117845414,2.3281723485087036,0.009951476921590353,0.018202287150210838,
ACIN1,0.0575487468812173,2.327485673009694,0.00996971532480236,0.01823092649609212,
WASHC2A,0.02881424278372234,2.3273478511200754,0.00997337944874994,0.018232906942538707,
ABHD17B,0.039240931749751996,2.3269381091198507,0.009984279766787917,0.018248111842843428,
NR2C1,0.0721828991984082,2.3267835616007706,0.009988393876313515,0.018250909038354544,
NEDD4L,0.03609429700032338,2.326306849586236,0.010001093441774304,0.0182693881749919,
RAC2,0.054083384631279124,2.325881608567364,0.010012433715432976,0.01828179292877601,
KAT6A,0.04783046622618197,2.3258581308972404,0.010013060141765909,0.01828179292877601,
SLC1A4,0.050390214531474735,2.325583129512438,0.010020400219177479,0.018290466963377185,
PFN1,0.0426905343322369,2.325058904822781,0.010034405339362956,0.018311299229465235,
ORMDL3,0.046464320102168596,2.3239251064058197,0.010064754196668187,0.01836193792491324,
LETMD1,0.03391042003712541,2.323754165048974,0.010069336797486103,0.018365555160713098,
CCDC88C,0.03963147891676019,2.3222285295092435,0.010110316785199013,0.018433042449692256,
TXNL4A,0.06980240222022147,2.322182437542655,0.01011155711955797,0.018433042449692256,
PRKAR2A,0.04012796685031216,2.321959863236861,0.010117548460596374,0.01843920596637069,
AVL9,0.024047859857994323,2.3218090743559583,0.01012160921368624,0.01844184871949435,
TCOF1,0.06717563992020356,2.320752445714201,0.010150104197900979,0.018479041676177532,
SLBP,0.02890915860538523,2.320710917778761,0.010151225544228665,0.018479041676177532,
SLC3A2,0.03922989993644523,2.320681413998888,0.010152022277363148,0.018479041676177532,
CARM1,0.06891684635939095,2.320606352274441,0.010154049523358336,0.018479041676177532,
TATDN2,0.04514159832033289,2.3205391522945558,0.010155864741169186,0.018479041676177532,
MYBBP1A,0.06771421492834694,2.320437778297656,0.01015860360925403,0.018479041676177532,
CASP4,0.032921755650449865,2.3203737513503633,0.010160333786845065,0.018479041676177532,
ZNF721,0.0631569317033728,2.3200687545026875,0.010168579138399352,0.018489277486139776,
PDIA6,0.06176260773712789,2.3197327772253824,0.010177668777788893,0.018501042780828807,
UNKL,0.03965852068506519,2.3184429729887244,0.010212629430308142,0.018556398271618847,
RFX3,0.05628420571361788,2.3184155322043636,0.010213374360143555,0.018556398271618847,
DHDDS,0.08098504646998932,2.317655718191961,0.010234019721756716,0.018589127105808546,
TNS3,0.04051808471027892,2.3174179339610395,0.010240488172818219,0.018596094717940333,
MORF4L1,0.03428771073818732,2.3169878031754454,0.010252198091677633,0.018610285719981138,
CCND2,0.06244284266935931,2.3169373676675797,0.010253571917067751,0.018610285719981138,
DEF6,0.04375012985829569,2.316125073784229,0.01027572031882656,0.018645694408474394,
ELF2,0.06061640656623607,2.3157203085316036,0.010286772411771226,0.01866095539721416,
RANGAP1,0.0376723879804258,2.3154420297003657,0.01029437681161494,0.01866995578876712,
RGS3,0.060605269380503,2.313942476344725,0.010335438861802085,0.018739615020474828,
SAMD12,0.05308528962698273,2.313767282202687,0.010340245481219895,0.01874351913762826,
PTGES3,0.04415811121312827,2.3120299523720425,0.010388016379921547,0.018825281607944024,
IRAK2,0.024935897724442636,2.3118105929608523,0.01039406170545024,0.01882718675525768,
TMEM72-AS1,0.07326159873829154,2.3117983890275444,0.010394398123655854,0.01882718675525768,
ACSF2,0.03203186789151048,2.311483305119832,0.010403087131484827,0.0188380947184847,
NFKBIZ,0.03356366192987536,2.3109993378806166,0.010416445733231057,0.018857450707212762,
MATR3,0.04441367624586608,2.310357980756386,0.010434171689933554,0.018884701208734464,
CEP164,0.04005021532641696,2.3089149271816147,0.010474151247137275,0.018952203998406178,
TRAPPC11,0.04937744200701508,2.3083159698644917,0.010490784422646521,0.018977439477996166,
DENND1B,0.128910839313747,2.3081638235758026,0.010495013222558962,0.018980228726102534,
GAPVD1,0.051054431334374546,2.307753422398584,0.010506427444958959,0.018992506365653916,
AL359762.3,0.03667505966443488,2.3076335717968894,0.010509762812272767,0.018992506365653916,
PSKH1,0.03425521359974658,2.3076297934564765,0.010509867976124174,0.018992506365653916,
ARID3B,0.10426275998020973,2.30713489699415,0.010523650528078578,0.01901254918934708,
ERGIC3,0.047215038628495076,2.306940046823126,0.010529081300826897,0.01901749688290494,
MTCH1,0.04701343547764322,2.305488137468589,0.01056962518276326,0.01908127356629306,
CCDC174,0.04634432264872807,2.3054821089750086,0.010569793808735099,0.01908127356629306,
KYAT3,0.02711240594249019,2.304521286404441,0.010596699423212057,0.01912495777352324,
MICALL1,0.05574935159726751,2.3042510746240845,0.010604276819694374,0.019133744943632455,
SON,0.04376985651446031,2.304041006547732,0.01061017090075819,0.019139491124350323,
SLCO3A1,0.04891849879257063,2.303226202964845,0.010633059633627763,0.019172593893840465,
LMO4,0.03139775884149481,2.3031945377933623,0.010633950010768254,0.019172593893840465,
SAFB2,0.04153007258168003,2.302972303251892,0.010640200740237369,0.01917896862185169,
CEP162,0.03371703570175946,2.3021990696464782,0.010661974212527903,0.0192133127135962,
ELMO2,0.034519406164202425,2.3020587131016113,0.010665930668580119,0.019215540485297108,
YLPM1,0.03548828979594215,2.3012276566756884,0.010689383203992452,0.019252881936002723,
PHYKPL,0.049740116961045154,2.30110562933217,0.010692830612035605,0.01925324574310933,
